dataset,class,group,trial_id,selected_frame_index,stability_score,pc1,pc2
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234634.csv,12,22.309404,-0.850087,0.763962
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234635.csv,10,22.731142,-0.792247,0.732235
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234637.csv,2,22.880787,-0.794561,0.728559
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234638.csv,7,22.251469,-1.046370,0.074722
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234639.csv,13,23.387148,-1.050794,0.067628
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234641.csv,9,23.228655,-1.050729,0.071877
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234642.csv,9,23.922226,-0.808390,0.699318
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234644.csv,21,23.171988,-0.816104,0.684348
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234652.csv,10,23.339018,0.625042,-0.070706
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234654.csv,6,23.282911,0.613780,-0.102432
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234655.csv,10,23.201046,0.608535,-0.120073
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234657.csv,15,23.120350,0.385811,-0.368137
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234659.csv,6,23.781319,0.384085,-0.368164
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234700.csv,20,23.908510,0.375743,-0.388831
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234702.csv,18,22.584639,0.371831,-0.396479
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234703.csv,15,22.709818,0.589476,-0.158368
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234704.csv,10,23.131374,0.374355,-0.386625
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234706.csv,18,22.074390,0.374103,-0.382154
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234707.csv,0,23.505877,0.370299,-0.390604
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234708.csv,11,23.584929,0.360344,-0.415927
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234710.csv,1,21.551634,0.362766,-0.407489
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234717.csv,15,22.474249,0.994723,-0.844516
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234719.csv,5,22.381607,1.205945,-0.690656
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234720.csv,15,22.712383,1.197951,-0.707344
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234722.csv,6,23.559689,1.191018,-0.726434
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234723.csv,14,22.004568,1.186553,-0.734629
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234725.csv,18,23.261423,1.182955,-0.739336
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234726.csv,19,23.448866,1.180482,-0.745731
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234728.csv,1,23.010252,1.179943,-0.746597
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234729.csv,3,23.308456,1.379071,-0.455981
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234731.csv,8,23.776617,1.378124,-0.460914
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234734.csv,18,22.874611,1.347212,-0.406674
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234735.csv,17,24.005444,1.372816,-0.477343
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234737.csv,17,22.874731,1.171075,-0.603994
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234738.csv,2,21.110876,1.168822,-0.612399
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234739.csv,5,22.792818,1.167467,-0.620308
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234754.csv,7,23.320795,-0.174635,1.329250
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234755.csv,3,24.353439,-0.146602,1.265622
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234757.csv,17,23.791136,-0.148564,1.246009
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234759.csv,6,23.754385,-0.163508,1.216279
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234800.csv,4,23.782181,0.117028,1.583794
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234802.csv,9,23.743134,0.072394,1.631409
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234804.csv,13,22.826935,0.094617,1.535224
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234805.csv,5,22.811415,0.100891,1.554148
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234807.csv,1,23.796499,0.098004,1.558953
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234808.csv,9,23.911646,-0.219427,1.241626
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234810.csv,1,22.936390,-0.219577,1.241809
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234811.csv,14,23.343840,-0.216558,1.441018
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234813.csv,21,23.959841,-0.234217,1.213209
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234814.csv,0,23.169827,-0.230973,1.218982
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234816.csv,12,23.919271,0.086531,1.530762
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234817.csv,15,23.333323,-0.186405,1.200688
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234819.csv,15,23.885643,0.057897,1.623960
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234820.csv,19,23.619209,-0.231121,1.227620
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234822.csv,3,23.024828,-0.232054,1.232482
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234823.csv,5,23.331837,-0.230395,1.239761
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234825.csv,12,23.952908,-0.236733,1.220705
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234826.csv,15,23.287775,-0.234608,1.235474
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234828.csv,12,23.736843,-0.236434,1.250925
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234842.csv,20,22.073790,2.482460,3.724885
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234843.csv,2,23.435080,2.478399,3.716827
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234845.csv,14,23.434458,2.469674,3.701239
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234846.csv,0,24.530182,2.844296,3.552448
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234847.csv,5,21.557661,2.597209,3.642947
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234849.csv,21,23.681824,2.607938,3.669241
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234850.csv,11,23.491270,2.605010,3.664566
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234852.csv,23,23.518154,2.863376,3.535885
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234853.csv,0,23.313875,3.095721,3.581720
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234854.csv,4,23.379150,2.849884,3.502962
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234856.csv,16,23.600019,3.049774,3.571374
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234857.csv,23,23.646763,3.047378,3.561792
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234858.csv,18,23.524593,3.332443,3.628079
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234900.csv,14,23.005398,3.328181,3.613321
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234901.csv,5,24.446856,3.326997,3.606936
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234902.csv,16,23.244722,3.325518,3.597049
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234903.csv,19,23.727322,3.320841,3.589323
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234905.csv,2,23.170160,3.352728,3.560146
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234907.csv,20,23.145262,3.314539,3.567077
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234918.csv,18,21.525095,3.147361,2.233149
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234919.csv,19,23.629204,3.019652,2.456894
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234921.csv,23,22.986723,3.135808,2.217013
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234922.csv,15,23.515419,2.843362,2.302262
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234924.csv,21,23.197634,3.012149,2.452862
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234925.csv,15,22.696194,3.006804,2.439082
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234927.csv,15,21.728827,3.126010,2.201100
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234928.csv,2,23.386452,3.006833,2.443131
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234930.csv,9,23.247667,3.123680,2.190597
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234931.csv,11,23.752239,3.120210,2.186218
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234933.csv,9,23.620363,2.862144,2.142291
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234934.csv,13,23.973980,3.000896,2.433320
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234940.csv,6,23.644129,3.009852,2.363419
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234943.csv,0,23.775499,2.538378,2.193548
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234952.csv,15,22.416918,5.204297,-0.232008
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234953.csv,19,22.306816,5.195118,-0.250909
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234955.csv,10,23.551895,5.182397,-0.278319
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234957.csv,0,22.715799,5.173127,-0.294466
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234959.csv,0,23.243038,5.162776,-0.315211
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235000.csv,0,21.708511,5.161555,-0.316155
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235002.csv,1,23.649900,5.113076,-0.292072
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235007.csv,23,23.214092,5.289959,-0.301317
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235008.csv,15,21.816914,5.291516,-0.298813
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235010.csv,6,22.332741,5.280133,-0.322223
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235012.csv,21,23.472229,5.281105,-0.315033
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235014.csv,5,22.711235,5.277456,-0.326540
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235016.csv,5,23.727619,5.269884,-0.348235
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235019.csv,6,23.783302,5.269496,-0.338988
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235029.csv,10,20.935556,5.132421,0.159136
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235031.csv,18,22.370899,5.202802,-0.020668
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235032.csv,15,23.206646,5.289544,-0.128194
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235034.csv,13,23.219603,5.280866,-0.147222
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235035.csv,21,23.367588,5.273242,-0.159110
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235036.csv,17,23.187574,5.266329,-0.171925
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235038.csv,2,22.837921,5.262321,-0.180879
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235039.csv,22,21.955473,5.319394,-0.209462
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235041.csv,20,22.953110,5.310029,-0.230885
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235042.csv,6,23.255312,5.307138,-0.227466
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235043.csv,18,23.862726,5.384348,-0.259597
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235057.csv,9,23.657555,1.619311,1.892102
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235058.csv,12,22.509548,1.301370,2.197180
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235100.csv,5,23.821945,1.520178,2.268517
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235101.csv,20,22.878283,1.975714,2.445299
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235102.csv,6,22.684406,2.121917,2.413361
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235104.csv,12,22.076237,1.629548,1.432775
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235106.csv,16,21.940397,1.351260,1.156261
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235108.csv,14,23.763874,1.344204,1.122359
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235109.csv,0,22.134233,2.091390,1.192338
