dataset,class,group,trial_id,selected_frame_index,stability_score,pc1,pc2
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234637.csv,2,22.880787,-2.300652,2.585549
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234638.csv,7,22.251469,-2.229162,2.543588
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234639.csv,13,23.387148,-2.292960,2.568888
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234641.csv,9,23.228655,-2.273782,2.543985
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234642.csv,9,23.922226,-2.289219,2.615081
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234644.csv,21,23.171988,-2.248725,2.554132
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234652.csv,10,23.339018,-2.115420,3.154168
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234654.csv,6,23.282911,-2.051659,3.205234
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234655.csv,10,23.201046,-2.048714,2.958850
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234657.csv,15,23.120350,-2.042569,3.196489
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234659.csv,6,23.781319,-2.076464,3.159662
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234700.csv,20,23.908510,-2.063353,3.036863
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234702.csv,18,22.584639,-2.046551,3.116957
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234703.csv,15,22.709818,-2.087932,3.110693
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234704.csv,10,23.131374,-2.082305,3.147989
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234706.csv,18,22.074390,-2.087548,3.120231
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234707.csv,0,23.505877,-2.112054,3.162946
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234708.csv,11,23.584929,-2.050211,3.041627
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234710.csv,1,21.551634,-2.114174,3.145268
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234717.csv,15,22.474249,-1.698055,4.425794
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234719.csv,5,22.381607,-1.748664,4.461207
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234720.csv,15,22.712383,-1.699739,4.523597
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234722.csv,6,23.559689,-1.764009,4.493268
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234723.csv,14,22.004568,-1.756886,4.537413
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234725.csv,18,23.261423,-1.618609,4.503988
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234726.csv,19,23.448866,-1.694124,4.621928
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234728.csv,1,23.010252,-1.694738,4.487312
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234729.csv,3,23.308456,-1.708844,4.422923
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234731.csv,8,23.776617,-1.748058,4.392340
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234734.csv,18,22.874611,-1.717730,4.489315
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234735.csv,17,24.005444,-1.694035,4.465407
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234737.csv,17,22.874731,-1.793414,4.379977
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234738.csv,2,21.110876,-1.642431,4.429991
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234739.csv,5,22.792818,-1.723333,4.476656
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234754.csv,7,23.320795,-0.418189,5.563587
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234755.csv,3,24.353439,-0.241001,5.691711
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234757.csv,17,23.791136,-0.372445,5.685653
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234759.csv,6,23.754385,-0.357065,5.727108
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234800.csv,4,23.782181,-0.354010,5.704823
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234802.csv,9,23.743134,-0.216573,5.711230
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234804.csv,13,22.826935,-0.350025,5.764649
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234805.csv,5,22.811415,-0.455183,5.610765
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234807.csv,1,23.796499,-0.298431,5.717573
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234808.csv,9,23.911646,-0.292728,5.743692
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234810.csv,1,22.936390,-0.313583,5.606675
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234811.csv,14,23.343840,-0.318541,5.655268
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234813.csv,21,23.959841,-0.322311,5.669953
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234814.csv,0,23.169827,-0.283825,5.702349
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234816.csv,12,23.919271,-0.283766,5.702462
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234817.csv,15,23.333323,-0.362206,5.852981
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234819.csv,15,23.885643,-0.314500,5.768625
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234820.csv,19,23.619209,-0.304579,5.747199
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234822.csv,3,23.024828,-0.333369,5.923243
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234823.csv,5,23.331837,-0.306780,5.671246
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234825.csv,12,23.952908,-0.305734,5.782218
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234826.csv,15,23.287775,-0.353047,5.868434
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234828.csv,12,23.736843,-0.360717,5.732791
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234842.csv,20,22.073790,-0.079599,1.934151
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234843.csv,2,23.435080,-0.107380,2.015378
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234845.csv,14,23.434458,-0.053572,1.949231
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234846.csv,0,24.530182,0.014226,1.996419
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234847.csv,5,21.557661,0.010235,1.954561
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234849.csv,21,23.681824,-0.074777,1.972020
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234850.csv,11,23.491270,-0.027332,2.089085
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234852.csv,23,23.518154,0.166808,2.098463
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234853.csv,0,23.313875,0.303987,2.132877
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234854.csv,4,23.379150,0.283307,2.204689
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234856.csv,16,23.600019,0.239637,2.185118
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234857.csv,23,23.646763,0.278267,2.183184
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234858.csv,18,23.524593,0.356211,2.227466
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234900.csv,14,23.005398,0.360717,2.244470
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234901.csv,5,24.446856,0.432783,2.205078
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234902.csv,16,23.244722,0.376167,2.210638
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234903.csv,19,23.727322,0.428419,2.172586
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234905.csv,2,23.170160,0.437616,2.093441
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234907.csv,20,23.145262,0.433204,2.187171
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234918.csv,18,21.525095,1.514182,2.305030
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234919.csv,19,23.629204,1.546154,2.325360
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234921.csv,23,22.986723,1.533277,2.377448
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234922.csv,15,23.515419,1.552897,2.389998
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234924.csv,21,23.197634,1.569644,2.305460
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234925.csv,15,22.696194,1.479757,2.398924
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234927.csv,15,21.728827,1.526424,2.395351
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234928.csv,2,23.386452,1.460952,2.442969
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234930.csv,9,23.247667,1.547888,2.273644
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234931.csv,11,23.752239,1.482806,2.404949
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234933.csv,9,23.620363,1.503773,2.478516
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234934.csv,13,23.973980,1.544189,2.416006
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234940.csv,6,23.644129,1.601638,2.499525
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234943.csv,0,23.775499,1.460735,2.515960
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234952.csv,15,22.416918,14.298388,-0.895852
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234953.csv,19,22.306816,14.566983,-0.909462
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234955.csv,10,23.551895,14.829174,-0.986786
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234957.csv,0,22.715799,15.030060,-1.023530
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_234959.csv,0,23.243038,15.110387,-0.956277
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235000.csv,0,21.708511,15.216770,-0.983903
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235002.csv,1,23.649900,15.372934,-1.025334
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235007.csv,23,23.214092,15.638308,-1.229091
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235008.csv,15,21.816914,15.667519,-1.037814
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235010.csv,6,22.332741,15.788777,-1.156074
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235012.csv,21,23.472229,15.886902,-1.157418
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235014.csv,5,22.711235,15.976805,-1.127233
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235016.csv,5,23.727619,15.997662,-1.209385
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235019.csv,6,23.783302,16.102060,-1.086048
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235029.csv,10,20.935556,24.209717,-11.403629
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235031.csv,18,22.370899,26.553602,-12.405823
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235032.csv,15,23.206646,27.004089,-12.630223
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235034.csv,13,23.219603,27.382454,-12.827604
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235035.csv,21,23.367588,27.750153,-12.964660
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235036.csv,17,23.187574,28.341110,-13.320202
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235038.csv,2,22.837921,28.630152,-13.352939
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235039.csv,22,21.955473,28.972599,-13.481393
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235041.csv,20,22.953110,29.199587,-13.683157
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235042.csv,6,23.255312,29.346619,-13.802599
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235043.csv,18,23.862726,29.883287,-13.999593
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235057.csv,9,23.657555,0.087701,3.428352
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235058.csv,12,22.509548,-0.029698,3.085806
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235100.csv,5,23.821945,-0.120984,3.176810
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235101.csv,20,22.878283,-0.042566,3.167506
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235102.csv,6,22.684406,-0.122389,3.224228
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235104.csv,12,22.076237,0.949539,3.081653
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235106.csv,16,21.940397,1.068274,3.111834
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235108.csv,14,23.763874,0.998767,3.046087
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235109.csv,0,22.134233,1.195282,2.864983
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235111.csv,12,21.815058,1.303051,3.026713
tactile,50ml,tactile_50ml,C:\Users\FangYuxuan\Saved Games\Upper_VET6USB\Workspace\C_model_training\tactile\idw4\50ml\VET6_8chips_raw_stream_20260525_235112.csv,5,22.773375,1.414240,3.057559
