Index,AD1_TactileRaw(16bit),AD1_VGNDRaw(16bit),AD2_TactileRaw(16bit),AD2_VGNDRaw(16bit),AD3_TactileRaw(16bit),AD3_VGNDRaw(16bit),AD4_TactileRaw(16bit),AD4_VGNDRaw(16bit),AD5_TactileRaw(16bit),AD5_VGNDRaw(16bit),AD6_TactileRaw(16bit),AD6_VGNDRaw(16bit),AD7_TactileRaw(16bit),AD7_VGNDRaw(16bit),AD8_TactileRaw(16bit),AD8_VGNDRaw(16bit)
1726,23323,11859,23323,11867,23097,11865,23256,11851,23344,11843,23304,11852,23312,11770,23330,11867
1727,16055,11862,16060,11868,15974,11865,16037,11853,16071,11844,16050,11855,16055,11769,16067,11868
1728,15692,11859,15709,11865,15870,11859,15757,11848,15701,11842,15706,11849,15712,11764,15719,11861
1729,22577,11856,22600,11860,22853,11856,22678,11844,22586,11839,22596,11847,22604,11759,22612,11862
1730,31633,11861,31658,11865,31916,11859,31738,11849,31645,11845,31651,11849,31661,11764,31672,11864
1731,32767,11859,32767,11861,32767,11859,32767,11847,32767,11842,32767,11847,32767,11761,32767,11862
1732,32767,11862,32767,11868,32767,11866,32767,11853,32767,11845,32767,11851,32767,11766,32767,11869
1733,32767,11863,32767,11868,32767,11865,32767,11855,32767,11848,32767,11852,32767,11770,32767,11871
1734,27961,11862,27960,11869,27725,11866,27895,11853,27984,11846,27942,11855,27954,11770,27971,11871
1735,19309,11861,19310,11867,19125,11863,19259,11852,19328,11845,19293,11853,19303,11769,19315,11870
1736,14615,11864,14627,11868,14675,11865,14641,11854,14626,11846,14622,11855,14625,11768,14637,11871
1737,18678,11859,18700,11862,18923,11859,18767,11847,18686,11844,18697,11850,18702,11764,18712,11868
1738,27096,11859,27120,11863,27383,11857,27200,11845,27105,11844,27113,11846,27123,11763,27131,11861
1739,32767,11858,32767,11862,32767,11857,32767,11845,32767,11842,32767,11849,32767,11762,32767,11860
1740,32767,11859,32767,11865,32767,11861,32767,11851,32767,11843,32767,11850,32767,11764,32767,11864
1741,32767,11862,32767,11869,32767,11868,32767,11853,32767,11846,32767,11854,32767,11769,32767,11873
1742,32404,11863,32404,11874,32168,11870,32339,11856,32428,11848,32383,11858,32394,11771,32416,11873
1743,23221,11864,23220,11872,22998,11869,23156,11855,23240,11846,23204,11857,23210,11772,23230,11872
1744,15983,11865,15992,11871,15909,11868,15968,11857,16004,11848,15980,11857,15987,11771,16000,11869
1745,15770,11863,15788,11867,15951,11862,15835,11851,15779,11845,15784,11855,15789,11767,15796,11868
1746,31857,11861,31883,11863,32142,11858,31960,11847,31871,11842,31876,11846,31885,11763,31898,11864
1747,32767,11867,32767,11869,32767,11865,32767,11856,32767,11848,32767,11853,32767,11767,32767,11870
1748,32767,11866,32767,11871,32767,11867,32767,11853,32767,11847,32767,11855,32767,11770,32767,11872
1749,32767,11865,32767,11874,32767,11870,32767,11859,32767,11849,32767,11858,32767,11773,32767,11873
1750,27901,11865,27898,11871,27660,11869,27833,11857,27925,11848,27880,11859,27891,11771,27910,11874
1751,19360,11867,19357,11874,19175,11871,19309,11859,19376,11851,19343,11860,19349,11775,19365,11875
1752,14602,11861,14613,11866,14661,11862,14628,11850,14614,11845,14605,11852,14613,11767,14621,11865
1753,18721,11864,18742,11866,18963,11862,18808,11850,18727,11845,18738,11853,18743,11766,18750,11867
1754,27136,11862,27159,11865,27425,11859,27243,11851,27146,11843,27157,11852,27165,11765,27175,11865
1755,32767,11859,32767,11860,32767,11859,32767,11848,32767,11840,32767,11849,32767,11761,32767,11865
1756,32767,11859,32767,11866,32767,11861,32767,11848,32767,11842,32767,11849,32767,11765,32767,11867
1757,32767,11867,32767,11873,32767,11871,32767,11859,32767,11849,32767,11858,32767,11773,32767,11872
1758,32321,11865,32321,11871,32090,11869,32258,11857,32346,11845,32300,11858,32312,11771,32334,11872
1759,15814,11862,15818,11870,15745,11864,15799,11853,15829,11845,15809,11856,15816,11770,15826,11871
1760,15890,11863,15908,11866,16076,11863,15959,11850,15896,11846,15904,11851,15910,11764,15919,11868
1761,23090,11859,23114,11865,23369,11859,23191,11846,23098,11843,23110,11850,23117,11764,23127,11864
1762,32174,11859,32201,11866,32455,11861,32279,11850,32185,11843,32192,11852,32202,11764,32217,11865
1763,32767,11859,32767,11866,32767,11861,32767,11850,32767,11841,32767,11849,32767,11764,32767,11865
1764,32767,11861,32767,11866,32767,11867,32767,11853,32767,11848,32767,11852,32767,11769,32767,11868
1765,32767,11857,32767,11866,32767,11863,32767,11851,32767,11842,32767,11849,32767,11766,32767,11868
1766,27445,11865,27443,11875,27209,11871,27381,11858,27466,11845,27427,11859,27435,11773,27454,11874
1767,18802,11862,18804,11869,18632,11867,18755,11854,18821,11844,18790,11855,18799,11772,18811,11871
1768,14606,11859,14619,11868,14685,11862,14637,11850,14616,11845,14611,11853,14616,11766,14626,11868
1769,19220,11862,19241,11866,19467,11861,19308,11850,19227,11844,19239,11852,19243,11765,19251,11865
1770,28008,11860,28032,11863,28298,11859,28114,11847,28018,11842,28026,11852,28037,11761,28047,11863
1771,32767,11858,32767,11863,32767,11857,32767,11847,32767,11842,32767,11846,32767,11761,32767,11864
1772,32767,11858,32767,11867,32767,11861,32767,11850,32767,11842,32767,11851,32767,11764,32767,11866
1773,32767,11865,32767,11872,32767,11868,32767,11857,32767,11848,32767,11856,32767,11772,32767,11874
1774,31431,11863,31429,11873,31195,11869,31365,11857,31456,11848,31408,11858,31422,11771,31442,11871
1775,22246,11867,22246,11870,22028,11870,22183,11857,22269,11848,22229,11857,22236,11772,22254,11874
1776,15410,11865,15416,11871,15367,11868,15405,11856,15424,11848,15409,11858,15412,11771,15425,11874
1777,16480,11862,16500,11864,16681,11860,16552,11850,16488,11844,16493,11852,16499,11766,16508,11865
1778,24032,11860,24056,11866,24310,11862,24132,11850,24040,11847,24050,11852,24060,11767,24068,11865
1779,32767,11860,32767,11867,32767,11859,32767,11850,32767,11844,32767,11849,32767,11767,32767,11865
1780,32767,11859,32767,11864,32767,11858,32767,11848,32767,11840,32767,11847,32767,11761,32767,11865
1781,32767,11862,32767,11868,32767,11866,32767,11855,32767,11848,32767,11855,32767,11768,32767,11871
1782,32767,11863,32767,11869,32767,11867,32767,11855,32767,11846,32767,11855,32767,11770,32767,11873
1783,26346,11864,26345,11872,26109,11869,26284,11856,26369,11848,26329,11858,26336,11773,26358,11874
1784,17964,11863,17966,11873,17814,11867,17922,11853,17981,11845,17952,11857,17958,11773,17974,11874
1785,14736,11864,14749,11868,14852,11863,14780,11851,14747,11846,14746,11851,14751,11767,14759,11868
1786,20448,11858,20469,11862,20709,11857,20541,11844,20453,11840,20465,11847,20474,11764,20483,11862
1787,29276,11864,29302,11866,29563,11860,29380,11850,29286,11846,29295,11852,29304,11766,29317,11866
1788,32767,11862,32767,11869,32767,11865,32767,11852,32767,11845,32767,11854,32767,11769,32767,11869
1789,32767,11863,32767,11872,32767,11868,32767,11855,32767,11845,32767,11854,32767,11770,32767,11872
1790,29697,11865,29697,11871,29461,11869,29631,11856,29722,11847,29676,11858,29689,11773,29708,11874
1791,20566,11868,20565,11874,20368,11871,20511,11856,20587,11848,20552,11860,20557,11773,20575,11876
1792,14849,11863,14859,11869,14859,11863,14860,11853,14863,11844,14852,11854,14857,11767,14867,11868
1793,17736,11860,17757,11865,17967,11859,17818,11847,17743,11844,17750,11850,17757,11762,17767,11863
1794,26106,11856,26132,11860,26392,11854,26209,11844,26116,11838,26123,11846,26137,11759,26145,11860
1795,32767,11859,32767,11863,32767,11859,32767,11847,32767,11842,32767,11847,32767,11764,32767,11865
1796,32767,11862,32767,11866,32767,11864,32767,11851,32767,11843,32767,11853,32767,11767,32767,11867
1797,32767,11862,32767,11868,32767,11863,32767,11850,32767,11843,32767,11850,32767,11768,32767,11867
1798,32767,11865,32767,11871,32765,11870,32767,11859,32767,11845,32767,11858,32767,11772,32767,11874
1799,23931,11859,23929,11869,23702,11864,23867,11855,23952,11843,23912,11853,23922,11769,23940,11870
1800,16301,11857,16307,11865,16206,11862,16278,11851,16318,11841,16295,11852,16300,11765,16313,11865
1801,15603,11858,15621,11863,15779,11859,15667,11846,15613,11840,15617,11850,15622,11761,15631,11862
1802,22625,11860,22650,11862,22897,11857,22722,11850,22635,11842,22643,11850,22651,11764,22659,11863
1803,31682,11859,31707,11863,31962,11859,31787,11848,31693,11842,31701,11849,31710,11765,31721,11864
1804,32767,11862,32767,11865,32767,11859,32767,11849,32767,11845,32767,11851,32767,11764,32767,11866
1805,32767,11864,32767,11871,32767,11868,32767,11855,32767,11848,32767,11855,32767,11773,32767,11871
1806,32767,11864,32767,11871,32767,11868,32767,11855,32767,11847,32767,11855,32767,11772,32767,11872
1807,27381,11861,27379,11869,27141,11866,27314,11857,27403,11847,27362,11855,27369,11770,27391,11869
1808,18716,11865,18716,11872,18545,11868,18668,11855,18733,11848,18703,11858,18710,11772,18724,11873
1809,14653,11862,14666,11866,14745,11862,14690,11851,14664,11847,14659,11852,14667,11766,14675,11870
1810,28233,11860,28255,11865,28517,11860,28336,11849,28239,11843,28248,11849,28259,11764,28269,11862
1811,32767,11861,32767,11865,32767,11863,32767,11852,32767,11844,32767,11848,32767,11766,32767,11864
1812,32767,11863,32767,11868,32767,11864,32767,11851,32767,11845,32767,11851,32767,11769,32767,11867
1813,32767,11865,32767,11871,32767,11868,32767,11856,32767,11845,32767,11855,32767,11770,32767,11873
1814,30957,11861,30956,11868,30720,11866,30891,11853,30980,11845,30937,11854,30946,11770,30966,11870
1815,21832,11864,21830,11870,21621,11868,21770,11856,21853,11848,21817,11858,21824,11773,21842,11872
1816,15261,11862,15270,11870,15232,11865,15258,11853,15278,11847,15260,11857,15269,11772,15277,11868
1817,16753,11862,16773,11865,16963,11861,16825,11848,16761,11843,16766,11851,16774,11767,16781,11865
1818,24613,11859,24635,11863,24898,11859,24715,11849,24622,11842,24633,11850,24640,11764,24649,11865
1819,32767,11863,32767,11866,32767,11860,32767,11849,32767,11844,32767,11851,32767,11764,32767,11866
1820,32767,11863,32767,11866,32767,11862,32767,11853,32767,11846,32767,11849,32767,11765,32767,11868
1821,32767,11864,32767,11869,32767,11863,32767,11854,32767,11848,32767,11855,32767,11769,32767,11870
1822,32767,11862,32767,11868,32767,11868,32767,11854,32767,11845,32767,11852,32767,11767,32767,11872
1823,17121,11866,17126,11871,16998,11868,17089,11857,17138,11848,17114,11858,17121,11771,17131,11874
1824,15073,11861,15088,11865,15222,11862,15129,11850,15083,11846,15085,11853,15090,11764,15097,11867
1825,21583,11861,21607,11866,21854,11859,21681,11847,21592,11844,21602,11852,21608,11764,21619,11865
1826,30632,11859,30655,11865,30916,11859,30736,11847,30643,11842,30649,11849,30658,11763,30672,11863
1827,32767,11859,32767,11863,32767,11860,32767,11848,32767,11845,32767,11850,32767,11762,32767,11865
1828,32767,11864,32767,11869,32767,11867,32767,11854,32767,11846,32767,11856,32767,11771,32767,11871
1829,32767,11864,32767,11873,32767,11869,32767,11855,32767,11848,32767,11858,32767,11772,32767,11876
1830,28234,11865,28234,11873,27995,11870,28169,11858,28259,11847,28217,11858,28225,11773,28244,11871
1831,19237,11862,19239,11871,19056,11868,19186,11856,19257,11848,19225,11857,19231,11770,19246,11871
1832,14605,11865,14617,11870,14672,11864,14633,11854,14615,11846,14610,11858,14615,11771,14625,11871
1833,18981,11862,19003,11866,19228,11860,19070,11850,18990,11844,18998,11850,19006,11764,19013,11865
1834,27750,11861,27776,11865,28040,11859,27856,11849,27762,11844,27770,11851,27780,11764,27790,11868
1835,32767,11861,32767,11866,32767,11861,32767,11850,32767,11846,32767,11851,32767,11765,32767,11866
1836,32767,11860,32767,11868,32767,11864,32767,11849,32767,11845,32767,11852,32767,11766,32767,11869
1837,32767,11862,32767,11871,32767,11866,32767,11856,32767,11845,32767,11855,32767,11772,32767,11870
1838,21475,11867,21472,11876,21262,11871,21415,11859,21495,11849,21458,11860,21466,11773,21481,11874
1839,15022,11863,15031,11870,15014,11865,15028,11853,15036,11845,15022,11856,15028,11769,15038,11870
1840,17247,11863,17267,11866,17468,11862,17327,11851,17256,11846,17264,11855,17268,11767,17276,11868
1841,25463,11862,25489,11866,25749,11859,25566,11848,25473,11842,25484,11853,25491,11764,25500,11867
1842,32767,11859,32767,11866,32767,11861,32767,11850,32767,11845,32767,11849,32767,11765,32767,11865
1843,32767,11859,32767,11864,32767,11861,32767,11849,32767,11844,32767,11847,32767,11765,32767,11865
1844,32767,11865,32767,11872,32767,11873,32767,11859,32767,11848,32767,11858,32767,11772,32767,11877
1845,32767,11862,32767,11869,32767,11868,32767,11855,32767,11845,32767,11855,32767,11770,32767,11870
1846,23822,11865,23822,11871,23594,11870,23760,11854,23844,11848,23803,11855,23813,11773,23832,11872
1847,16201,11861,16207,11869,16115,11864,16180,11854,16219,11845,16195,11855,16204,11770,16213,11870
1848,15656,11862,15675,11863,15833,11860,15723,11850,15667,11844,15672,11850,15677,11766,15685,11867
1849,22776,11861,22799,11865,23052,11859,22877,11849,22784,11843,22795,11848,22801,11764,22809,11864
1850,31926,11861,31949,11865,32205,11860,32030,11849,31938,11844,31942,11849,31954,11763,31964,11864
1851,32767,11860,32767,11866,32767,11859,32767,11849,32767,11842,32767,11849,32767,11762,32767,11864
1852,32767,11865,32767,11872,32767,11868,32767,11855,32767,11848,32767,11855,32767,11771,32767,11872
1853,32767,11866,32767,11873,32767,11872,32767,11857,32767,11849,32767,11858,32767,11773,32767,11875
1854,27099,11865,27099,11871,26861,11871,27033,11856,27125,11849,27080,11857,27091,11774,27111,11875
1855,18302,11864,18303,11872,18139,11869,18255,11856,18320,11849,18289,11860,18297,11773,18310,11874
1856,14706,11861,14720,11867,14809,11862,14747,11852,14716,11846,14711,11852,14720,11768,14726,11868
1857,28999,11862,29025,11866,29290,11860,29105,11847,29011,11843,29019,11850,29028,11764,29039,11865
1858,32767,11865,32767,11868,32767,11865,32767,11854,32767,11848,32767,11855,32767,11768,32767,11870
1859,32767,11858,32767,11864,32767,11863,32767,11850,32767,11843,32767,11849,32767,11766,32767,11866
1860,32767,11865,32767,11872,32767,11870,32767,11859,32767,11850,32767,11856,32767,11773,32767,11873
1861,29781,11865,29779,11870,29541,11869,29715,11856,29806,11848,29760,11857,29770,11772,29790,11872
1862,20625,11861,20624,11871,20424,11865,20568,11853,20646,11845,20609,11855,20618,11772,20632,11871
1863,14820,11862,14828,11869,14835,11868,14829,11854,14831,11848,14820,11858,14825,11772,14835,11871
1864,17749,11859,17770,11865,17979,11860,17831,11849,17760,11844,17765,11852,17773,11764,17782,11865
1865,26218,11863,26243,11866,26505,11859,26323,11850,26230,11847,26238,11852,26247,11764,26258,11866
1866,32767,11862,32767,11862,32767,11859,32767,11847,32767,11843,32767,11849,32767,11764,32767,11865
1867,32767,11865,32767,11868,32767,11864,32767,11853,32767,11847,32767,11852,32767,11768,32767,11871
1868,32767,11865,32767,11871,32767,11867,32767,11856,32767,11846,32767,11855,32767,11772,32767,11870
1869,32552,11861,32553,11868,32320,11864,32490,11852,32577,11842,32532,11849,32542,11769,32564,11869
1870,23433,11862,23433,11870,23207,11868,23369,11853,23455,11845,23414,11858,23424,11773,23441,11871
1871,15922,11861,15926,11867,15848,11863,15904,11850,15936,11845,15915,11854,15922,11768,15934,11868
1872,15952,11860,15971,11863,16138,11858,16021,11847,15960,11841,15965,11849,15970,11764,15980,11865
1873,23407,11862,23433,11864,23689,11861,23509,11850,23417,11845,23427,11852,23436,11767,23443,11867
1874,32647,11859,32674,11865,32767,11859,32749,11848,32659,11845,32664,11849,32675,11764,32689,11862
1875,32767,11859,32767,11864,32767,11860,32767,11847,32767,11842,32767,11847,32767,11762,32767,11864
1876,32767,11864,32767,11871,32767,11868,32767,11856,32767,11847,32767,11855,32767,11770,32767,11873
1877,32767,11865,32767,11872,32767,11869,32767,11857,32767,11847,32767,11858,32767,11773,32767,11874
1878,25642,11861,25639,11870,25405,11867,25575,11854,25661,11844,25624,11856,25632,11771,25651,11872
1879,17330,11868,17333,11875,17198,11872,17296,11859,17349,11852,17322,11858,17326,11775,17340,11874
1880,15032,11863,15047,11867,15172,11862,15084,11851,15041,11845,15043,11849,15047,11765,15056,11867
1881,21285,11862,21309,11867,21552,11862,21383,11852,21294,11845,21302,11852,21310,11766,21320,11865
1882,30426,11861,30449,11866,30708,11860,30528,11849,30437,11846,30443,11852,30452,11766,30464,11865
1883,32767,11859,32767,11865,32767,11862,32767,11850,32767,11843,32767,11848,32767,11765,32767,11868
1884,32767,11862,32767,11869,32767,11866,32767,11856,32767,11847,32767,11855,32767,11770,32767,11869
1885,32767,11861,32767,11868,32767,11867,32767,11855,32767,11843,32767,11854,32767,11768,32767,11868
1886,27995,11867,27992,11874,27757,11870,27927,11859,28018,11848,27975,11859,27984,11773,28004,11877
1887,18944,11863,18945,11867,18769,11865,18896,11854,18961,11843,18932,11856,18939,11770,18949,11868
1888,14607,11865,14620,11871,14688,11866,14642,11856,14618,11849,14613,11858,14618,11770,14628,11870
1889,19425,11858,19446,11863,19676,11857,19512,11847,19429,11842,19442,11849,19449,11761,19455,11864
1890,28550,11862,28576,11867,28839,11862,28655,11852,28562,11846,28572,11852,28579,11764,28591,11865
1891,32767,11859,32767,11861,32767,11858,32767,11848,32767,11841,32767,11849,32767,11761,32767,11862
1892,32767,11859,32767,11865,32767,11863,32767,11848,32767,11840,32767,11851,32767,11764,32767,11868
1893,32767,11862,32767,11872,32767,11870,32767,11856,32767,11846,32767,11855,32767,11770,32767,11871
1894,29977,11866,29976,11874,29739,11868,29912,11858,30001,11847,29960,11858,29968,11775,29991,11876
1895,20946,11865,20948,11871,20741,11868,20889,11856,20966,11846,20931,11857,20939,11773,20955,11874
1896,14860,11860,14870,11868,14866,11863,14869,11849,14875,11845,14862,11853,14867,11767,14876,11868
1897,17673,11862,17692,11866,17903,11860,17754,11849,17682,11845,17688,11850,17695,11765,17704,11865
1898,25986,11859,26009,11863,26269,11862,26086,11850,25993,11844,26005,11851,26010,11767,26022,11865
1899,32767,11861,32767,11866,32767,11862,32767,11853,32767,11845,32767,11852,32767,11765,32767,11866
1900,32767,11863,32767,11868,32767,11866,32767,11853,32767,11845,32767,11853,32767,11769,32767,11870
1901,32767,11858,32767,11866,32767,11862,32767,11851,32767,11843,32767,11849,32767,11766,32767,11869
1902,32650,11860,32650,11868,32419,11867,32589,11854,32675,11843,32633,11853,32643,11770,32662,11871
1903,23340,11861,23338,11868,23116,11864,23276,11854,23364,11842,23323,11855,23332,11767,23347,11867
1904,15769,11862,15773,11867,15700,11865,15754,11853,15783,11845,15765,11855,15766,11770,15779,11869
1905,16135,11859,16156,11863,16328,11857,16207,11847,16147,11840,16151,11849,16154,11762,16164,11862
1906,23743,11859,23770,11866,24026,11860,23847,11849,23754,11845,23762,11849,23772,11764,23781,11865
1907,32767,11857,32767,11862,32767,11857,32767,11847,32767,11841,32767,11849,32767,11763,32767,11865
1908,32767,11859,32767,11866,32767,11861,32767,11852,32767,11843,32767,11850,32767,11766,32767,11867
1909,32767,11864,32767,11870,32767,11869,32767,11853,32767,11848,32767,11856,32767,11771,32767,11871
1910,32767,11861,32767,11868,32767,11867,32767,11854,32767,11845,32767,11855,32767,11771,32767,11872
1911,25642,11860,25638,11868,25406,11865,25570,11853,25663,11845,25620,11852,25629,11770,25648,11868
1912,17279,11865,17280,11870,17145,11866,17243,11859,17297,11845,17270,11857,17274,11771,17289,11874
1913,15094,11860,15113,11863,15241,11862,15151,11848,15102,11844,15105,11851,15112,11766,15119,11866
1914,30731,11861,30754,11864,31014,11857,30834,11847,30742,11844,30748,11849,30758,11761,30771,11865
1915,32767,11859,32767,11863,32767,11858,32767,11847,32767,11839,32767,11847,32767,11761,32767,11865
1916,32767,11866,32767,11870,32767,11868,32767,11857,32767,11848,32767,11855,32767,11773,32767,11873
1917,32767,11868,32767,11877,32767,11875,32767,11863,32767,11851,32767,11861,32767,11778,32767,11876
1918,27594,11865,27591,11869,27355,11870,27525,11858,27616,11846,27573,11855,27583,11773,27603,11873
1919,18794,11864,18794,11872,18622,11865,18745,11854,18811,11848,18780,11856,18788,11771,18802,11870
1920,14613,11862,14628,11867,14697,11863,14648,11851,14624,11844,14621,11854,14627,11767,14636,11868
1921,19647,11859,19670,11863,19900,11857,19739,11847,19655,11843,19667,11849,19671,11763,19681,11864
1922,28585,11859,28610,11865,28874,11859,28691,11849,28597,11843,28604,11849,28616,11764,28626,11864
1923,32767,11859,32767,11862,32767,11857,32767,11847,32767,11840,32767,11848,32767,11761,32767,11862
1924,32767,11861,32767,11867,32767,11862,32767,11853,32767,11845,32767,11852,32767,11766,32767,11867
1925,32767,11862,32767,11870,32767,11869,32767,11857,32767,11845,32767,11856,32767,11771,32767,11873
1926,29961,11865,29957,11874,29717,11871,29892,11859,29983,11847,29940,11861,29946,11774,29969,11874
1927,20643,11866,20643,11871,20441,11870,20588,11859,20664,11850,20627,11861,20635,11771,20650,11872
1928,14797,11862,14808,11868,14819,11862,14811,11851,14809,11844,14801,11855,14805,11770,14816,11868
1929,26445,11859,26470,11863,26731,11861,26548,11849,26454,11841,26462,11850,26470,11761,26482,11865
1930,32767,11856,32767,11857,32767,11856,32767,11846,32767,11839,32767,11846,32767,11758,32767,11861
1931,32767,11860,32767,11866,32767,11864,32767,11851,32767,11845,32767,11852,32767,11766,32767,11867
1932,32767,11859,32767,11867,32767,11865,32767,11850,32767,11842,32767,11851,32767,11770,32767,11869
1933,32052,11860,32049,11867,31817,11865,31987,11853,32074,11842,32030,11854,32038,11768,32061,11870
1934,22798,11865,22796,11871,22574,11868,22734,11856,22820,11848,22780,11858,22788,11772,22805,11871
1935,16428,11861,16450,11866,16631,11862,16503,11851,16438,11844,16443,11854,16450,11766,16458,11865
1936,24197,11857,24220,11863,24479,11857,24299,11847,24206,11841,24217,11850,24225,11762,24234,11865
1937,32767,11862,32767,11866,32767,11860,32767,11850,32767,11844,32767,11849,32767,11765,32767,11865
1938,32767,11861,32767,11866,32767,11862,32767,11850,32767,11845,32767,11849,32767,11766,32767,11868
1939,32767,11864,32767,11871,32767,11868,32767,11856,32767,11849,32767,11854,32767,11771,32767,11872
1940,32767,11865,32767,11871,32767,11868,32767,11856,32767,11848,32767,11857,32767,11771,32767,11872
1941,24855,11867,24854,11875,24622,11872,24788,11858,24880,11851,24836,11858,24844,11775,24865,11875
1942,16802,11863,16802,11872,16687,11869,16771,11854,16816,11847,16793,11858,16798,11772,16812,11872
1943,15288,11862,15307,11866,15449,11862,15348,11851,15299,11845,15300,11852,15306,11764,15314,11867
1944,22016,11860,22039,11863,22287,11857,22114,11848,22024,11843,22035,11846,22042,11764,22051,11864
1945,31240,11861,31264,11863,31519,11859,31340,11850,31247,11844,31255,11848,31264,11764,31277,11865
1946,32767,11861,32767,11866,32767,11861,32767,11850,32767,11843,32767,11849,32767,11767,32767,11865
1947,32767,11860,32767,11865,32767,11864,32767,11850,32767,11845,32767,11849,32767,11767,32767,11867
1948,27133,11863,27131,11871,26894,11870,27066,11856,27158,11848,27113,11856,27122,11773,27142,11874
1949,18366,11862,18366,11871,18204,11868,18321,11853,18385,11846,18351,11855,18359,11770,18373,11871
1950,14701,11859,14716,11865,14814,11860,14745,11849,14710,11844,14709,11854,14717,11766,14723,11868
1951,20420,11858,20443,11865,20682,11859,20514,11848,20426,11842,20437,11849,20447,11761,20454,11863
1952,29538,11859,29563,11860,29825,11856,29642,11845,29550,11841,29557,11846,29567,11761,29579,11860
1953,32767,11857,32767,11863,32767,11859,32767,11848,32767,11839,32767,11848,32767,11764,32767,11863
1954,32767,11859,32767,11865,32767,11862,32767,11852,32767,11844,32767,11849,32767,11767,32767,11868
1955,32767,11860,32767,11866,32767,11866,32767,11853,32767,11843,32767,11852,32767,11770,32767,11868
1956,29301,11865,29299,11874,29064,11868,29236,11857,29324,11848,29282,11858,29291,11774,29310,11874
1957,20237,11865,20239,11871,20042,11867,20182,11855,20259,11845,20223,11858,20232,11772,20247,11871
1958,14707,11860,14718,11864,14744,11862,14724,11850,14721,11845,14710,11850,14715,11767,14726,11866
1959,18385,11860,18404,11866,18625,11860,18471,11851,18391,11844,18401,11850,18407,11767,18415,11867
1960,27161,11859,27185,11861,27447,11856,27266,11846,27170,11839,27179,11847,27188,11760,27199,11863
1961,32767,11863,32767,11867,32767,11862,32767,11850,32767,11845,32767,11851,32767,11767,32767,11865
1962,32767,11865,32767,11869,32767,11865,32767,11854,32767,11849,32767,11855,32767,11772,32767,11870
1963,32767,11859,32767,11866,32767,11864,32767,11853,32767,11845,32767,11852,32767,11767,32767,11871
1964,22060,11865,22060,11874,21844,11872,22000,11858,22080,11847,22041,11859,22051,11773,22068,11875
1965,15209,11862,15217,11868,15183,11865,15210,11853,15225,11848,15209,11855,15216,11770,15224,11871
1966,16960,11856,16980,11860,17175,11857,17037,11846,16967,11841,16976,11846,16984,11761,16989,11860
1967,24989,11859,25011,11861,25273,11856,25092,11845,24996,11841,25007,11846,25014,11764,25025,11862
1968,32767,11858,32767,11861,32767,11856,32767,11846,32767,11841,32767,11845,32767,11760,32767,11861
1969,32767,11860,32767,11865,32767,11862,32767,11850,32767,11844,32767,11850,32767,11767,32767,11865
1970,32767,11864,32767,11868,32767,11868,32767,11855,32767,11848,32767,11855,32767,11770,32767,11871
1971,32767,11865,32767,11873,32767,11872,32767,11855,32767,11846,32767,11858,32767,11769,32767,11872
1972,16285,11864,16287,11871,16192,11867,16262,11854,16300,11848,16276,11856,16283,11770,16297,11871
1973,15741,11862,15759,11866,15919,11861,15807,11850,15753,11845,15754,11853,15760,11766,15770,11862
1974,22941,11859,22966,11863,23216,11858,23038,11845,22949,11840,22958,11848,22965,11763,22975,11863
1975,32348,11861,32371,11865,32625,11860,32449,11849,32359,11842,32364,11850,32376,11764,32388,11865
1976,32767,11859,32767,11865,32767,11861,32767,11850,32767,11845,32767,11849,32767,11765,32767,11866
1977,32767,11864,32767,11871,32767,11865,32767,11855,32767,11849,32767,11855,32767,11772,32767,11873
1978,32767,11861,32767,11870,32767,11865,32767,11855,32767,11847,32767,11854,32767,11771,32767,11872
1979,25889,11865,25887,11872,25652,11869,25821,11856,25909,11849,25870,11858,25878,11772,25896,11874
1980,17408,11867,17411,11871,17273,11866,17372,11854,17424,11848,17397,11858,17405,11773,17417,11873
1981,14951,11862,14968,11867,15088,11862,15005,11851,14961,11843,14961,11852,14968,11767,14976,11867
1982,21431,11861,21455,11865,21700,11859,21529,11850,21441,11844,21450,11851,21459,11765,21466,11867
1983,30779,11858,30804,11862,31064,11857,30884,11845,30791,11839,30798,11845,30805,11761,30820,11862
1984,32767,11857,32767,11863,32767,11857,32767,11846,32767,11840,32767,11847,32767,11762,32767,11864
1985,32767,11859,32767,11868,32767,11863,32767,11853,32767,11845,32767,11849,32767,11768,32767,11868
1986,32767,11860,32767,11868,32767,11868,32767,11853,32767,11845,32767,11853,32767,11770,32767,11872
1987,27867,11859,27865,11869,27627,11866,27799,11855,27889,11845,27845,11855,27855,11767,27876,11871
1988,19002,11860,19001,11867,18825,11865,18950,11853,19019,11843,18986,11852,18995,11770,19007,11871
1989,14612,11859,14622,11864,14695,11860,14644,11850,14620,11842,14616,11849,14623,11764,14632,11865
1990,19432,11860,19451,11863,19679,11861,19520,11849,19438,11844,19449,11851,19455,11767,19463,11865
1991,28444,11860,28468,11866,28729,11859,28548,11849,28453,11844,28462,11850,28471,11764,28481,11863
1992,32767,11861,32767,11866,32767,11861,32767,11852,32767,11844,32767,11853,32767,11765,32767,11868
1993,32767,11860,32767,11865,32767,11862,32767,11851,32767,11844,32767,11852,32767,11767,32767,11868
1994,32767,11865,32767,11868,32767,11867,32767,11853,32767,11848,32767,11855,32767,11771,32767,11872
