Index,TemperatureRaw16,VGNDRaw16,TemperatureBaselineRaw16,TemperatureRaw16_Filtered,TemperatureNoiseRaw16,VGNDBaselineRaw16,VGNDRaw16_Filtered,VGNDNoiseRaw16
6442,56,-2,60,51.048870,-3.911828,-1,-2.001595,-0.860989
6443,60,1,60,55.048870,0.088172,-1,0.998405,2.139011
6444,52,-1,60,47.048870,-7.911828,-1,-1.001595,0.139011
6445,68,0,60,63.048870,8.088172,-1,-0.001595,1.139011
6446,68,-2,60,63.048870,8.088172,-1,-2.001595,-0.860989
6447,65,-2,60,60.048870,5.088172,-1,-2.001595,-0.860989
6448,58,-2,60,53.048870,-1.911828,-1,-2.001595,-0.860989
6449,59,-2,60,54.048870,-0.911828,-1,-2.001595,-0.860989
6450,51,0,60,46.048870,-8.911828,-1,-0.001595,1.139011
6451,59,-1,60,54.048870,-0.911828,-1,-1.001595,0.139011
6452,59,-2,60,54.048870,-0.911828,-1,-2.001595,-0.860989
6453,59,-4,60,54.048870,-0.911828,-1,-4.001595,-2.860989
6454,65,-2,60,60.048870,5.088172,-1,-2.001595,-0.860989
6455,62,-2,60,57.048870,2.088172,-1,-2.001595,-0.860989
6456,70,0,60,65.048870,10.088172,-1,-0.001595,1.139011
6457,58,-3,60,53.048870,-1.911828,-1,-3.001595,-1.860989
6458,62,-3,60,57.048870,2.088172,-1,-3.001595,-1.860989
6459,71,-2,60,66.048870,11.088172,-1,-2.001595,-0.860989
6460,56,0,60,51.048870,-3.911828,-1,-0.001595,1.139011
6461,64,-1,60,59.048870,4.088172,-1,-1.001595,0.139011
6462,71,-2,60,66.048870,11.088172,-1,-2.001595,-0.860989
6463,63,-1,60,58.048870,3.088172,-1,-1.001595,0.139011
6464,57,-2,60,52.048870,-2.911828,-1,-2.001595,-0.860989
6465,64,1,60,59.048870,4.088172,-1,0.998405,2.139011
6466,56,-1,60,51.048870,-3.911828,-1,-1.001595,0.139011
6467,68,0,60,63.048870,8.088172,-1,-0.001595,1.139011
6468,68,1,60,63.048870,8.088172,-1,0.998405,2.139011
6469,59,-2,60,54.048870,-0.911828,-1,-2.001595,-0.860989
6470,58,0,60,53.048870,-1.911828,-1,-0.001595,1.139011
6471,64,-2,60,59.048870,4.088172,-1,-2.001595,-0.860989
6472,62,-2,60,57.048870,2.088172,-1,-2.001595,-0.860989
6473,58,-2,60,53.048870,-1.911828,-1,-2.001595,-0.860989
6474,67,0,60,62.048870,7.088172,-1,-0.001595,1.139011
6475,53,-2,60,48.048870,-6.911828,-1,-2.001595,-0.860989
6476,61,-1,60,56.048870,1.088172,-1,-1.001595,0.139011
6477,68,-1,60,63.048870,8.088172,-1,-1.001595,0.139011
6478,52,-1,60,47.048870,-7.911828,-1,-1.001595,0.139011
6479,60,-1,60,55.048870,0.088172,-1,-1.001595,0.139011
6480,57,-2,60,52.048870,-2.911828,-1,-2.001595,-0.860989
6481,50,-2,60,45.048870,-9.911828,-1,-2.001595,-0.860989
6482,60,1,60,55.048870,0.088172,-1,0.998405,2.139011
6483,59,-2,60,54.048870,-0.911828,-1,-2.001595,-0.860989
6484,61,0,60,56.048870,1.088172,-1,-0.001595,1.139011
6485,68,-2,60,63.048870,8.088172,-1,-2.001595,-0.860989
6486,65,0,60,60.048870,5.088172,-1,-0.001595,1.139011
6487,62,0,60,57.048870,2.088172,-1,-0.001595,1.139011
6488,69,0,60,64.048870,9.088172,-1,-0.001595,1.139011
6489,59,1,60,54.048870,-0.911828,-1,0.998405,2.139011
6490,59,-1,60,54.048870,-0.911828,-1,-1.001595,0.139011
6491,65,0,60,60.048870,5.088172,-1,-0.001595,1.139011
6492,59,-1,60,54.048870,-0.911828,-1,-1.001595,0.139011
6493,59,-2,60,54.048870,-0.911828,-1,-2.001595,-0.860989
6494,56,-1,60,51.048870,-3.911828,-1,-1.001595,0.139011
6495,55,-2,60,50.048870,-4.911828,-1,-2.001595,-0.860989
6496,54,-2,60,49.048870,-5.911828,-1,-2.001595,-0.860989
6497,60,-2,60,55.048870,0.088172,-1,-2.001595,-0.860989
6498,50,-1,60,45.048870,-9.911828,-1,-1.001595,0.139011
6499,66,-1,60,61.048870,6.088172,-1,-1.001595,0.139011
6500,55,-2,60,50.048870,-4.911828,-1,-2.001595,-0.860989
6501,56,-1,60,51.048870,-3.911828,-1,-1.001595,0.139011
6502,55,2,60,50.048870,-4.911828,-1,1.998405,3.139011
6503,52,-2,60,47.048870,-7.911828,-1,-2.001595,-0.860989
6504,52,-1,60,47.048870,-7.911828,-1,-1.001595,0.139011
6505,62,-2,60,57.048870,2.088172,-1,-2.001595,-0.860989
6506,63,-2,60,58.048870,3.088172,-1,-2.001595,-0.860989
6507,58,1,60,53.048870,-1.911828,-1,0.998405,2.139011
6508,62,0,60,57.048870,2.088172,-1,-0.001595,1.139011
6509,49,1,60,44.048870,-10.911828,-1,0.998405,2.139011
6510,47,0,60,42.048870,-12.911828,-1,-0.001595,1.139011
6511,58,-2,60,53.048870,-1.911828,-1,-2.001595,-0.860989
6512,53,-3,60,48.048870,-6.911828,-1,-3.001595,-1.860989
6513,62,-2,60,57.048870,2.088172,-1,-2.001595,-0.860989
6514,59,0,60,54.048870,-0.911828,-1,-0.001595,1.139011
6515,50,-1,60,45.048870,-9.911828,-1,-1.001595,0.139011
6516,59,-2,60,54.048870,-0.911828,-1,-2.001595,-0.860989
6517,63,-2,60,58.048870,3.088172,-1,-2.001595,-0.860989
6518,65,-1,60,60.048870,5.088172,-1,-1.001595,0.139011
6519,56,-1,60,51.048870,-3.911828,-1,-1.001595,0.139011
6520,59,1,60,54.048870,-0.911828,-1,0.998405,2.139011
6521,70,1,60,65.048870,10.088172,-1,0.998405,2.139011
6522,56,-2,60,51.048870,-3.911828,-1,-2.001595,-0.860989
6523,64,3,60,59.048870,4.088172,-1,2.998405,4.139011
6524,62,0,60,57.048870,2.088172,-1,-0.001595,1.139011
6525,55,-3,60,50.048870,-4.911828,-1,-3.001595,-1.860989
6526,71,-1,60,66.048870,11.088172,-1,-1.001595,0.139011
6527,62,-2,60,57.048870,2.088172,-1,-2.001595,-0.860989
6528,63,0,60,58.048870,3.088172,-1,-0.001595,1.139011
6529,64,0,60,59.048870,4.088172,-1,-0.001595,1.139011
6530,66,-4,60,61.048870,6.088172,-1,-4.001595,-2.860989
6531,67,0,60,62.048870,7.088172,-1,-0.001595,1.139011
6532,65,-1,60,60.048870,5.088172,-1,-1.001595,0.139011
6533,56,0,60,51.048870,-3.911828,-1,-0.001595,1.139011
6534,58,1,60,53.048870,-1.911828,-1,0.998405,2.139011
6535,65,0,60,60.048870,5.088172,-1,-0.001595,1.139011
6536,52,-2,60,47.048870,-7.911828,-1,-2.001595,-0.860989
6537,59,1,60,54.048870,-0.911828,-1,0.998405,2.139011
6538,59,0,60,54.048870,-0.911828,-1,-0.001595,1.139011
6539,62,-2,60,57.048870,2.088172,-1,-2.001595,-0.860989
6540,54,-3,60,49.048870,-5.911828,-1,-3.001595,-1.860989
6541,66,-2,60,61.048870,6.088172,-1,-2.001595,-0.860989
6542,62,0,60,57.048870,2.088172,-1,-0.001595,1.139011
6543,66,-2,60,61.048870,6.088172,-1,-2.001595,-0.860989
6544,61,-2,60,56.048870,1.088172,-1,-2.001595,-0.860989
6545,54,-3,60,49.048870,-5.911828,-1,-3.001595,-1.860989
6546,64,-2,60,59.048870,4.088172,-1,-2.001595,-0.860989
6547,67,0,60,62.048870,7.088172,-1,-0.001595,1.139011
6548,62,-3,60,57.048870,2.088172,-1,-3.001595,-1.860989
6549,59,-2,60,54.048870,-0.911828,-1,-2.001595,-0.860989
6550,64,-1,60,59.048870,4.088172,-1,-1.001595,0.139011
6551,62,-1,60,57.048870,2.088172,-1,-1.001595,0.139011
6552,65,0,60,60.048870,5.088172,-1,-0.001595,1.139011
6553,65,-4,60,60.048870,5.088172,-1,-4.001595,-2.860989
6554,58,-2,60,53.048870,-1.911828,-1,-2.001595,-0.860989
6555,63,-1,60,58.048870,3.088172,-1,-1.001595,0.139011
6556,65,-2,60,60.048870,5.088172,-1,-2.001595,-0.860989
6557,62,-2,60,57.048870,2.088172,-1,-2.001595,-0.860989
6558,53,-1,60,48.048870,-6.911828,-1,-1.001595,0.139011
6559,68,-3,60,63.048870,8.088172,-1,-3.001595,-1.860989
6560,62,-1,60,57.048870,2.088172,-1,-1.001595,0.139011
6561,60,1,60,55.048870,0.088172,-1,0.998405,2.139011
6562,56,-2,60,51.048870,-3.911828,-1,-2.001595,-0.860989
6563,57,-2,60,52.048870,-2.911828,-1,-2.001595,-0.860989
6564,66,0,60,61.048870,6.088172,-1,-0.001595,1.139011
6565,64,0,60,59.048870,4.088172,-1,-0.001595,1.139011
6566,65,-1,60,60.048870,5.088172,-1,-1.001595,0.139011
6567,66,-1,60,61.048870,6.088172,-1,-1.001595,0.139011
6568,58,0,60,53.048870,-1.911828,-1,-0.001595,1.139011
6569,65,0,60,60.048870,5.088172,-1,-0.001595,1.139011
6570,47,-3,60,42.048870,-12.911828,-1,-3.001595,-1.860989
6571,65,0,60,60.048870,5.088172,-1,-0.001595,1.139011
6572,57,0,60,52.048870,-2.911828,-1,-0.001595,1.139011
6573,56,-2,60,51.048870,-3.911828,-1,-2.001595,-0.860989
6574,59,-2,60,54.048870,-0.911828,-1,-2.001595,-0.860989
6575,62,1,60,57.048870,2.088172,-1,0.998405,2.139011
6576,66,-1,60,61.048870,6.088172,-1,-1.001595,0.139011
6577,54,0,60,49.048870,-5.911828,-1,-0.001595,1.139011
6578,59,-2,60,54.048870,-0.911828,-1,-2.001595,-0.860989
6579,59,-1,60,54.048870,-0.911828,-1,-1.001595,0.139011
6580,68,-2,60,63.048870,8.088172,-1,-2.001595,-0.860989
6581,62,-1,60,57.048870,2.088172,-1,-1.001595,0.139011
6582,49,-2,60,44.048870,-10.911828,-1,-2.001595,-0.860989
6583,68,-1,60,63.048870,8.088172,-1,-1.001595,0.139011
6584,53,-2,60,48.048870,-6.911828,-1,-2.001595,-0.860989
6585,59,-2,60,54.048870,-0.911828,-1,-2.001595,-0.860989
6586,61,-1,60,56.048870,1.088172,-1,-1.001595,0.139011
6587,64,-1,60,59.048870,4.088172,-1,-1.001595,0.139011
6588,48,-2,60,43.048870,-11.911828,-1,-2.001595,-0.860989
6589,59,-3,60,54.048870,-0.911828,-1,-3.001595,-1.860989
6590,56,-2,60,51.048870,-3.911828,-1,-2.001595,-0.860989
6591,56,-2,60,51.048870,-3.911828,-1,-2.001595,-0.860989
6592,64,0,60,59.048870,4.088172,-1,-0.001595,1.139011
6593,61,-1,60,56.048870,1.088172,-1,-1.001595,0.139011
6594,61,-2,60,56.048870,1.088172,-1,-2.001595,-0.860989
6595,67,-1,60,62.048870,7.088172,-1,-1.001595,0.139011
6596,59,-3,60,54.048870,-0.911828,-1,-3.001595,-1.860989
6597,56,-2,60,51.048870,-3.911828,-1,-2.001595,-0.860989
6598,62,-1,60,57.048870,2.088172,-1,-1.001595,0.139011
6599,64,-1,60,59.048870,4.088172,-1,-1.001595,0.139011
6600,67,-2,60,62.048870,7.088172,-1,-2.001595,-0.860989
6601,77,0,60,72.048870,17.088172,-1,-0.001595,1.139011
6602,61,-2,60,56.048870,1.088172,-1,-2.001595,-0.860989
6603,62,-2,60,57.048870,2.088172,-1,-2.001595,-0.860989
6604,68,-2,60,63.048870,8.088172,-1,-2.001595,-0.860989
6605,55,-2,59,51.048870,-3.911828,-1,-2.001595,-0.860989
6606,70,-2,60,65.048870,10.088172,-1,-2.001595,-0.860989
6607,65,-1,60,60.048870,5.088172,-1,-1.001595,0.139011
6608,62,0,60,57.048870,2.088172,-1,-0.001595,1.139011
6609,70,0,60,65.048870,10.088172,-1,-0.001595,1.139011
6610,62,-1,59,58.048870,3.088172,-1,-1.001595,0.139011
6611,56,-2,59,52.048870,-2.911828,-1,-2.001595,-0.860989
6612,56,0,59,52.048870,-2.911828,-1,-0.001595,1.139011
6613,60,-2,60,55.048870,0.088172,-1,-2.001595,-0.860989
6614,75,-2,59,71.048870,16.088172,-1,-2.001595,-0.860989
6615,64,0,59,60.048870,5.088172,-1,-0.001595,1.139011
6616,63,-1,59,59.048870,4.088172,-1,-1.001595,0.139011
6617,62,-2,59,58.048870,3.088172,-1,-2.001595,-0.860989
6618,62,-1,59,58.048870,3.088172,-1,-1.001595,0.139011
6619,68,-1,59,64.048870,9.088172,-1,-1.001595,0.139011
6620,65,-2,59,61.048870,6.088172,-1,-2.001595,-0.860989
6621,71,-2,59,67.048870,12.088172,-1,-2.001595,-0.860989
6622,65,-1,59,61.048870,6.088172,-1,-1.001595,0.139011
6623,68,-1,59,64.048870,9.088172,-1,-1.001595,0.139011
6624,68,-1,59,64.048870,9.088172,-1,-1.001595,0.139011
6625,55,-1,59,51.048870,-3.911828,-1,-1.001595,0.139011
6626,63,-2,59,59.048870,4.088172,-1,-2.001595,-0.860989
6627,71,0,59,67.048870,12.088172,-1,-0.001595,1.139011
6628,66,-2,59,62.048870,7.088172,-1,-2.001595,-0.860989
6629,65,-2,59,61.048870,6.088172,-1,-2.001595,-0.860989
6630,65,-2,59,61.048870,6.088172,-1,-2.001595,-0.860989
6631,61,1,59,57.048870,2.088172,-1,0.998405,2.139011
6632,59,-3,59,55.048870,0.088172,-1,-3.001595,-1.860989
6633,65,-2,59,61.048870,6.088172,-1,-2.001595,-0.860989
6634,53,-1,59,49.048870,-5.911828,-1,-1.001595,0.139011
6635,65,-1,59,61.048870,6.088172,-1,-1.001595,0.139011
6636,68,1,59,64.048870,9.088172,-1,0.998405,2.139011
6637,61,-1,59,57.048870,2.088172,-1,-1.001595,0.139011
6638,56,1,59,52.048870,-2.911828,-1,0.998405,2.139011
6639,60,-2,59,56.048870,1.088172,-1,-2.001595,-0.860989
6640,56,-1,59,52.048870,-2.911828,-1,-1.001595,0.139011
6641,62,-2,59,58.048870,3.088172,-1,-2.001595,-0.860989
6642,62,0,59,58.048870,3.088172,-1,-0.001595,1.139011
6643,65,-1,59,61.048870,6.088172,-1,-1.001595,0.139011
6644,62,1,59,58.048870,3.088172,-1,0.998405,2.139011
6645,57,-1,59,53.048870,-1.911828,-1,-1.001595,0.139011
6646,58,-1,59,54.048870,-0.911828,-1,-1.001595,0.139011
6647,68,1,59,64.048870,9.088172,-1,0.998405,2.139011
6648,65,-1,59,61.048870,6.088172,-1,-1.001595,0.139011
6649,55,-1,59,51.048870,-3.911828,-1,-1.001595,0.139011
6650,58,1,59,54.048870,-0.911828,-1,0.998405,2.139011
6651,66,0,59,62.048870,7.088172,-1,-0.001595,1.139011
6652,54,-1,59,50.048870,-4.911828,-1,-1.001595,0.139011
6653,64,-2,59,60.048870,5.088172,-1,-2.001595,-0.860989
6654,66,-2,59,62.048870,7.088172,-1,-2.001595,-0.860989
6655,62,-2,59,58.048870,3.088172,-1,-2.001595,-0.860989
6656,60,-2,59,56.048870,1.088172,-1,-2.001595,-0.860989
6657,67,-1,59,63.048870,8.088172,-1,-1.001595,0.139011
6658,65,-3,59,61.048870,6.088172,-1,-3.001595,-1.860989
6659,65,-2,59,61.048870,6.088172,-1,-2.001595,-0.860989
6660,54,0,59,50.048870,-4.911828,-1,-0.001595,1.139011
6661,51,0,59,47.048870,-7.911828,-1,-0.001595,1.139011
6662,59,1,59,55.048870,0.088172,-1,0.998405,2.139011
6663,56,-2,59,52.048870,-2.911828,-1,-2.001595,-0.860989
6664,49,-2,59,45.048870,-9.911828,-1,-2.001595,-0.860989
6665,66,-2,59,62.048870,7.088172,-1,-2.001595,-0.860989
6666,52,-2,59,48.048870,-6.911828,-1,-2.001595,-0.860989
6667,51,0,59,47.048870,-7.911828,-1,-0.001595,1.139011
6668,54,-1,59,50.048870,-4.911828,-1,-1.001595,0.139011
6669,53,-2,59,49.048870,-5.911828,-1,-2.001595,-0.860989
6670,59,-2,59,55.048870,0.088172,-1,-2.001595,-0.860989
6671,63,0,59,59.048870,4.088172,-1,-0.001595,1.139011
6672,41,-2,59,37.048870,-17.911828,-1,-2.001595,-0.860989
6673,53,0,59,49.048870,-5.911828,-1,-0.001595,1.139011
6674,58,-1,59,54.048870,-0.911828,-1,-1.001595,0.139011
6675,50,-1,59,46.048870,-8.911828,-1,-1.001595,0.139011
6676,59,-2,59,55.048870,0.088172,-1,-2.001595,-0.860989
6677,60,-1,59,56.048870,1.088172,-1,-1.001595,0.139011
6678,56,0,59,52.048870,-2.911828,-1,-0.001595,1.139011
6679,50,0,59,46.048870,-8.911828,-1,-0.001595,1.139011
6680,54,-2,59,50.048870,-4.911828,-1,-2.001595,-0.860989
6681,57,-2,59,53.048870,-1.911828,-1,-2.001595,-0.860989
6682,53,-2,59,49.048870,-5.911828,-1,-2.001595,-0.860989
6683,59,-2,59,55.048870,0.088172,-1,-2.001595,-0.860989
6684,57,-2,59,53.048870,-1.911828,-1,-2.001595,-0.860989
6685,68,-4,59,64.048870,9.088172,-1,-4.001595,-2.860989
6686,52,-1,59,48.048870,-6.911828,-1,-1.001595,0.139011
6687,62,-2,59,58.048870,3.088172,-1,-2.001595,-0.860989
6688,67,-1,59,63.048870,8.088172,-1,-1.001595,0.139011
6689,50,0,59,46.048870,-8.911828,-1,-0.001595,1.139011
6690,55,-3,59,51.048870,-3.911828,-1,-3.001595,-1.860989
6691,67,-2,59,63.048870,8.088172,-1,-2.001595,-0.860989
6692,62,-2,59,58.048870,3.088172,-1,-2.001595,-0.860989
6693,62,1,59,58.048870,3.088172,-1,0.998405,2.139011
6694,58,-1,59,54.048870,-0.911828,-1,-1.001595,0.139011
6695,44,-2,59,40.048870,-14.911828,-1,-2.001595,-0.860989
6696,55,-2,59,51.048870,-3.911828,-1,-2.001595,-0.860989
6697,66,-2,59,62.048870,7.088172,-1,-2.001595,-0.860989
6698,63,-2,59,59.048870,4.088172,-1,-2.001595,-0.860989
6699,49,-1,59,45.048870,-9.911828,-1,-1.001595,0.139011
6700,68,-2,59,64.048870,9.088172,-1,-2.001595,-0.860989
6701,60,-2,59,56.048870,1.088172,-1,-2.001595,-0.860989
6702,63,-1,59,59.048870,4.088172,-1,-1.001595,0.139011
6703,64,-2,59,60.048870,5.088172,-1,-2.001595,-0.860989
6704,65,-1,59,61.048870,6.088172,-1,-1.001595,0.139011
6705,64,-2,59,60.048870,5.088172,-1,-2.001595,-0.860989
6706,57,-1,59,53.048870,-1.911828,-1,-1.001595,0.139011
6707,56,0,59,52.048870,-2.911828,-1,-0.001595,1.139011
6708,65,-3,59,61.048870,6.088172,-1,-3.001595,-1.860989
6709,60,-1,59,56.048870,1.088172,-1,-1.001595,0.139011
6710,62,0,59,58.048870,3.088172,-1,-0.001595,1.139011
6711,59,-1,59,55.048870,0.088172,-1,-1.001595,0.139011
6712,68,-2,59,64.048870,9.088172,-1,-2.001595,-0.860989
6713,62,0,59,58.048870,3.088172,-1,-0.001595,1.139011
6714,59,1,59,55.048870,0.088172,-1,0.998405,2.139011
6715,56,-2,59,52.048870,-2.911828,-1,-2.001595,-0.860989
6716,60,0,59,56.048870,1.088172,-1,-0.001595,1.139011
6717,57,-2,59,53.048870,-1.911828,-1,-2.001595,-0.860989
6718,71,-1,59,67.048870,12.088172,-1,-1.001595,0.139011
6719,52,-3,59,48.048870,-6.911828,-1,-3.001595,-1.860989
6720,60,1,59,56.048870,1.088172,-1,0.998405,2.139011
6721,51,-1,59,47.048870,-7.911828,-1,-1.001595,0.139011
6722,55,-1,59,51.048870,-3.911828,-1,-1.001595,0.139011
6723,49,-1,59,45.048870,-9.911828,-1,-1.001595,0.139011
6724,59,-2,59,55.048870,0.088172,-1,-2.001595,-0.860989
6725,59,-1,59,55.048870,0.088172,-1,-1.001595,0.139011
6726,56,-1,59,52.048870,-2.911828,-1,-1.001595,0.139011
6727,59,0,59,55.048870,0.088172,-1,-0.001595,1.139011
6728,54,0,59,50.048870,-4.911828,-1,-0.001595,1.139011
6729,53,-2,59,49.048870,-5.911828,-1,-2.001595,-0.860989
6730,59,-2,59,55.048870,0.088172,-1,-2.001595,-0.860989
6731,56,-2,59,52.048870,-2.911828,-1,-2.001595,-0.860989
6732,59,-2,59,55.048870,0.088172,-1,-2.001595,-0.860989
6733,66,-2,59,62.048870,7.088172,-1,-2.001595,-0.860989
6734,53,0,59,49.048870,-5.911828,-1,-0.001595,1.139011
6735,64,0,59,60.048870,5.088172,-1,-0.001595,1.139011
6736,65,-2,59,61.048870,6.088172,-1,-2.001595,-0.860989
6737,56,-2,59,52.048870,-2.911828,-1,-2.001595,-0.860989
6738,59,-1,59,55.048870,0.088172,-1,-1.001595,0.139011
6739,65,-2,59,61.048870,6.088172,-1,-2.001595,-0.860989
6740,48,-2,59,44.048870,-10.911828,-1,-2.001595,-0.860989
6741,58,1,59,54.048870,-0.911828,-1,0.998405,2.139011
6742,51,-2,59,47.048870,-7.911828,-1,-2.001595,-0.860989
6743,60,-2,59,56.048870,1.088172,-1,-2.001595,-0.860989
6744,68,-1,59,64.048870,9.088172,-1,-1.001595,0.139011
6745,59,0,59,55.048870,0.088172,-1,-0.001595,1.139011
6746,56,-1,59,52.048870,-2.911828,-1,-1.001595,0.139011
6747,53,0,59,49.048870,-5.911828,-1,-0.001595,1.139011
6748,67,0,59,63.048870,8.088172,-1,-0.001595,1.139011
6749,60,-2,59,56.048870,1.088172,-1,-2.001595,-0.860989
6750,54,1,59,50.048870,-4.911828,-1,0.998405,2.139011
6751,56,0,59,52.048870,-2.911828,-1,-0.001595,1.139011
6752,61,-1,59,57.048870,2.088172,-1,-1.001595,0.139011
6753,58,-1,59,54.048870,-0.911828,-1,-1.001595,0.139011
6754,53,-2,59,49.048870,-5.911828,-1,-2.001595,-0.860989
6755,50,-2,59,46.048870,-8.911828,-1,-2.001595,-0.860989
6756,56,-1,59,52.048870,-2.911828,-1,-1.001595,0.139011
6757,56,0,59,52.048870,-2.911828,-1,-0.001595,1.139011
6758,48,0,59,44.048870,-10.911828,-1,-0.001595,1.139011
6759,59,-3,59,55.048870,0.088172,-1,-3.001595,-1.860989
6760,59,1,59,55.048870,0.088172,-1,0.998405,2.139011
6761,56,1,59,52.048870,-2.911828,-1,0.998405,2.139011
6762,52,2,59,48.048870,-6.911828,-1,1.998405,3.139011
6763,59,-2,59,55.048870,0.088172,-1,-2.001595,-0.860989
6764,54,0,59,50.048870,-4.911828,-1,-0.001595,1.139011
6765,58,-2,59,54.048870,-0.911828,-1,-2.001595,-0.860989
6766,55,-1,59,51.048870,-3.911828,-1,-1.001595,0.139011
6767,61,-2,59,57.048870,2.088172,-1,-2.001595,-0.860989
6768,49,-4,59,45.048870,-9.911828,-1,-4.001595,-2.860989
6769,62,-2,59,58.048870,3.088172,-1,-2.001595,-0.860989
6770,56,-2,59,52.048870,-2.911828,-1,-2.001595,-0.860989
6771,54,1,59,50.048870,-4.911828,-1,0.998405,2.139011
6772,69,-1,59,65.048870,10.088172,-1,-1.001595,0.139011
6773,65,-1,59,61.048870,6.088172,-1,-1.001595,0.139011
6774,56,-3,59,52.048870,-2.911828,-1,-3.001595,-1.860989
6775,64,-2,59,60.048870,5.088172,-1,-2.001595,-0.860989
6776,61,-2,59,57.048870,2.088172,-1,-2.001595,-0.860989
6777,54,0,59,50.048870,-4.911828,-1,-0.001595,1.139011
6778,64,-1,59,60.048870,5.088172,-1,-1.001595,0.139011
6779,65,-3,59,61.048870,6.088172,-1,-3.001595,-1.860989
6780,55,1,59,51.048870,-3.911828,-1,0.998405,2.139011
6781,67,-2,59,63.048870,8.088172,-1,-2.001595,-0.860989
6782,71,-2,59,67.048870,12.088172,-1,-2.001595,-0.860989
6783,52,-2,59,48.048870,-6.911828,-1,-2.001595,-0.860989
6784,60,-3,59,56.048870,1.088172,-1,-3.001595,-1.860989
6785,58,0,59,54.048870,-0.911828,-1,-0.001595,1.139011
6786,57,-2,59,53.048870,-1.911828,-1,-2.001595,-0.860989
6787,53,-2,59,49.048870,-5.911828,-1,-2.001595,-0.860989
6788,52,-2,59,48.048870,-6.911828,-1,-2.001595,-0.860989
6789,49,-1,59,45.048870,-9.911828,-1,-1.001595,0.139011
6790,53,1,59,49.048870,-5.911828,-1,0.998405,2.139011
6791,54,-1,59,50.048870,-4.911828,-1,-1.001595,0.139011
6792,56,0,59,52.048870,-2.911828,-1,-0.001595,1.139011
6793,49,-2,59,45.048870,-9.911828,-1,-2.001595,-0.860989
6794,60,-1,59,56.048870,1.088172,-1,-1.001595,0.139011
6795,52,-2,59,48.048870,-6.911828,-1,-2.001595,-0.860989
6796,64,-2,59,60.048870,5.088172,-1,-2.001595,-0.860989
6797,55,-2,59,51.048870,-3.911828,-1,-2.001595,-0.860989
6798,54,0,59,50.048870,-4.911828,-1,-0.001595,1.139011
6799,56,0,59,52.048870,-2.911828,-1,-0.001595,1.139011
6800,57,-2,59,53.048870,-1.911828,-1,-2.001595,-0.860989
6801,63,-2,59,59.048870,4.088172,-1,-2.001595,-0.860989
6802,52,-1,59,48.048870,-6.911828,-1,-1.001595,0.139011
6803,65,-2,59,61.048870,6.088172,-1,-2.001595,-0.860989
6804,51,-1,59,47.048870,-7.911828,-1,-1.001595,0.139011
6805,55,-1,59,51.048870,-3.911828,-1,-1.001595,0.139011
6806,60,-2,59,56.048870,1.088172,-1,-2.001595,-0.860989
6807,62,-3,59,58.048870,3.088172,-1,-3.001595,-1.860989
6808,56,-1,59,52.048870,-2.911828,-1,-1.001595,0.139011
6809,63,-1,59,59.048870,4.088172,-1,-1.001595,0.139011
6810,57,1,59,53.048870,-1.911828,-1,0.998405,2.139011
6811,64,-1,58,61.048870,6.088172,-1,-1.001595,0.139011
6812,61,-2,59,57.048870,2.088172,-1,-2.001595,-0.860989
6813,63,-2,59,59.048870,4.088172,-1,-2.001595,-0.860989
6814,55,-4,59,51.048870,-3.911828,-1,-4.001595,-2.860989
6815,58,0,58,55.048870,0.088172,-1,-0.001595,1.139011
6816,64,-1,58,61.048870,6.088172,-1,-1.001595,0.139011
6817,66,1,58,63.048870,8.088172,-1,0.998405,2.139011
6818,56,-2,58,53.048870,-1.911828,-1,-2.001595,-0.860989
6819,58,-1,58,55.048870,0.088172,-1,-1.001595,0.139011
6820,62,-2,58,59.048870,4.088172,-1,-2.001595,-0.860989
6821,57,0,58,54.048870,-0.911828,-1,-0.001595,1.139011
6822,60,-3,58,57.048870,2.088172,-1,-3.001595,-1.860989
6823,57,-3,58,54.048870,-0.911828,-1,-3.001595,-1.860989
6824,54,-2,58,51.048870,-3.911828,-1,-2.001595,-0.860989
6825,58,-2,58,55.048870,0.088172,-1,-2.001595,-0.860989
6826,43,-2,58,40.048870,-14.911828,-1,-2.001595,-0.860989
6827,53,1,58,50.048870,-4.911828,-1,0.998405,2.139011
6828,55,-1,58,52.048870,-2.911828,-1,-1.001595,0.139011
6829,44,-2,58,41.048870,-13.911828,-1,-2.001595,-0.860989
6830,50,-2,58,47.048870,-7.911828,-1,-2.001595,-0.860989
6831,49,-2,58,46.048870,-8.911828,-1,-2.001595,-0.860989
6832,53,-2,58,50.048870,-4.911828,-1,-2.001595,-0.860989
6833,56,-1,58,53.048870,-1.911828,-1,-1.001595,0.139011
6834,54,-2,58,51.048870,-3.911828,-1,-2.001595,-0.860989
6835,47,0,58,44.048870,-10.911828,-1,-0.001595,1.139011
6836,54,-2,58,51.048870,-3.911828,-1,-2.001595,-0.860989
6837,60,0,58,57.048870,2.088172,-1,-0.001595,1.139011
6838,67,0,58,64.048870,9.088172,-1,-0.001595,1.139011
6839,63,-1,58,60.048870,5.088172,-1,-1.001595,0.139011
6840,59,-2,58,56.048870,1.088172,-1,-2.001595,-0.860989
6841,51,1,58,48.048870,-6.911828,-1,0.998405,2.139011
6842,65,-2,58,62.048870,7.088172,-1,-2.001595,-0.860989
6843,65,-1,58,62.048870,7.088172,-1,-1.001595,0.139011
