time_s,temperature_c,temperature_fit_c,temperature_normalized,raw_signal_adc,offset_raw16,contact_index,contact_time_s,contact_rise_frames,corrected_raw16,thermocouple_mV,total_mV_after_cold_junction
12.913377,13.009598,13.212447,0.913345047,-743.0,125.005076,197,0.494123,2,-868.005076,-0.481625686,0.510374314
12.915877,13.080734,13.213856,0.913231446,-738.0,125.005076,197,0.494123,2,-863.005076,-0.478851361,0.513148639
12.918377,13.166098,13.213997,0.913220086,-732.0,125.005076,197,0.494123,2,-857.005076,-0.47552217,0.51647783
12.920877,13.151871,13.215687,0.913083765,-733.0,125.005076,197,0.494123,2,-858.005076,-0.476077035,0.515922965
12.923377,13.279917,13.215124,0.913129205,-724.0,125.005076,197,0.494123,2,-849.005076,-0.47108325,0.52091675
12.925877,13.279917,13.216673,0.913004244,-724.0,125.005076,197,0.494123,2,-849.005076,-0.47108325,0.52091675
12.928377,13.180326,13.216391,0.913026964,-731.0,125.005076,197,0.494123,2,-856.005076,-0.474967305,0.517032695
12.930877,13.265689,13.214842,0.913151926,-725.0,125.005076,197,0.494123,2,-850.005076,-0.471638115,0.520361885
12.933377,13.393735,13.212447,0.913345047,-716.0,125.005076,197,0.494123,2,-841.005076,-0.466644329,0.525355671
12.935877,13.123416,13.212306,0.913356407,-735.0,125.005076,197,0.494123,2,-860.005076,-0.477186765,0.514813235
12.938377,13.450644,13.214138,0.913208726,-712.0,125.005076,197,0.494123,2,-837.005076,-0.464424869,0.527575131
12.940877,13.009598,13.213574,0.913254166,-743.0,125.005076,197,0.494123,2,-868.005076,-0.481625686,0.510374314
12.943377,13.279917,13.214842,0.913151926,-724.0,125.005076,197,0.494123,2,-849.005076,-0.47108325,0.52091675
12.945877,13.322599,13.214279,0.913197366,-721.0,125.005076,197,0.494123,2,-846.005076,-0.469418655,0.522581345
12.948377,13.336826,13.215405,0.913106485,-720.0,125.005076,197,0.494123,2,-845.005076,-0.46886379,0.52313621
12.950877,13.322599,13.214983,0.913140565,-721.0,125.005076,197,0.494123,2,-846.005076,-0.469418655,0.522581345
12.953377,13.265689,13.213715,0.913242806,-725.0,125.005076,197,0.494123,2,-850.005076,-0.471638115,0.520361885
12.955877,13.109189,13.212447,0.913345047,-736.0,125.005076,197,0.494123,2,-861.005076,-0.47774163,0.51425837
12.958377,13.094962,13.211884,0.913390488,-737.0,125.005076,197,0.494123,2,-862.005076,-0.478296496,0.513703504
12.960877,13.294144,13.212025,0.913379128,-723.0,125.005076,197,0.494123,2,-848.005076,-0.470528385,0.521471615
12.963377,13.265689,13.210757,0.913481369,-725.0,125.005076,197,0.494123,2,-850.005076,-0.471638115,0.520361885
12.965877,13.137644,13.211461,0.913424568,-734.0,125.005076,197,0.494123,2,-859.005076,-0.4766319,0.5153681
12.968377,13.251462,13.210053,0.913538169,-726.0,125.005076,197,0.494123,2,-851.005076,-0.47219298,0.51980702
12.970877,13.194553,13.212025,0.913379128,-730.0,125.005076,197,0.494123,2,-855.005076,-0.47441244,0.51758756
12.973377,13.20878,13.211039,0.913458648,-729.0,125.005076,197,0.494123,2,-854.005076,-0.473857575,0.518142425
12.975877,13.123416,13.209497,0.913582949,-735.0,125.005076,197,0.494123,2,-860.005076,-0.477186765,0.514813235
12.978377,13.336826,13.208652,0.91365111,-720.0,125.005076,197,0.494123,2,-845.005076,-0.46886379,0.52313621
12.980877,13.223007,13.205694,0.913889672,-728.0,125.005076,197,0.494123,2,-853.005076,-0.47330271,0.51869729
12.983377,13.237235,13.207103,0.913776071,-727.0,125.005076,197,0.494123,2,-852.005076,-0.472747845,0.519252155
12.985877,13.094962,13.208089,0.91369655,-737.0,125.005076,197,0.494123,2,-862.005076,-0.478296496,0.513703504
12.988377,13.336826,13.207103,0.913776071,-720.0,125.005076,197,0.494123,2,-845.005076,-0.46886379,0.52313621
12.990877,13.166098,13.205553,0.913901032,-732.0,125.005076,197,0.494123,2,-857.005076,-0.47552217,0.51647783
12.993377,13.194553,13.204285,0.914003273,-730.0,125.005076,197,0.494123,2,-855.005076,-0.47441244,0.51758756
12.995877,13.094962,13.204004,0.914025993,-737.0,125.005076,197,0.494123,2,-862.005076,-0.478296496,0.513703504
12.998377,13.20878,13.20049,0.914309335,-729.0,125.005076,197,0.494123,2,-854.005076,-0.473857575,0.518142425
13.000877,13.322599,13.199645,0.914377496,-721.0,125.005076,197,0.494123,2,-846.005076,-0.469418655,0.522581345
13.003377,13.109189,13.201335,0.914241175,-736.0,125.005076,197,0.494123,2,-861.005076,-0.47774163,0.51425837
13.005877,13.166098,13.201054,0.914263895,-732.0,125.005076,197,0.494123,2,-857.005076,-0.47552217,0.51647783
13.008377,13.251462,13.198518,0.914468377,-726.0,125.005076,197,0.494123,2,-851.005076,-0.47219298,0.51980702
13.010877,13.279917,13.20119,0.914252911,-724.0,125.005076,197,0.494123,2,-849.005076,-0.47108325,0.52091675
13.013377,13.20878,13.203303,0.91408251,-729.0,125.005076,197,0.494123,2,-854.005076,-0.473857575,0.518142425
13.015877,13.279917,13.203725,0.914048429,-724.0,125.005076,197,0.494123,2,-849.005076,-0.47108325,0.52091675
13.018377,13.109189,13.203866,0.914037069,-736.0,125.005076,197,0.494123,2,-861.005076,-0.47774163,0.51425837
13.020877,13.308371,13.201472,0.914230191,-722.0,125.005076,197,0.494123,2,-847.005076,-0.46997352,0.52202648
13.023377,13.180326,13.202739,0.91412795,-731.0,125.005076,197,0.494123,2,-856.005076,-0.474967305,0.517032695
13.025877,13.308371,13.203725,0.914048429,-722.0,125.005076,197,0.494123,2,-847.005076,-0.46997352,0.52202648
13.028377,13.294144,13.203725,0.914048429,-723.0,125.005076,197,0.494123,2,-848.005076,-0.470528385,0.521471615
13.030877,13.109189,13.202739,0.91412795,-736.0,125.005076,197,0.494123,2,-861.005076,-0.47774163,0.51425837
13.033377,13.194553,13.201612,0.914218831,-730.0,125.005076,197,0.494123,2,-855.005076,-0.47441244,0.51758756
13.035877,13.180326,13.19964,0.914377872,-731.0,125.005076,197,0.494123,2,-856.005076,-0.474967305,0.517032695
13.038377,13.279917,13.19964,0.914377872,-724.0,125.005076,197,0.494123,2,-849.005076,-0.47108325,0.52091675
13.040877,13.265689,13.202458,0.91415067,-725.0,125.005076,197,0.494123,2,-850.005076,-0.471638115,0.520361885
13.043377,13.251462,13.204148,0.914014349,-726.0,125.005076,197,0.494123,2,-851.005076,-0.47219298,0.51980702
13.045877,13.279917,13.204148,0.914014349,-724.0,125.005076,197,0.494123,2,-849.005076,-0.47108325,0.52091675
13.048377,13.180326,13.203585,0.914059789,-731.0,125.005076,197,0.494123,2,-856.005076,-0.474967305,0.517032695
13.050877,13.166098,13.203303,0.91408251,-732.0,125.005076,197,0.494123,2,-857.005076,-0.47552217,0.51647783
13.053377,13.237235,13.202176,0.91417339,-727.0,125.005076,197,0.494123,2,-852.005076,-0.472747845,0.519252155
13.055877,13.180326,13.203162,0.91409387,-731.0,125.005076,197,0.494123,2,-856.005076,-0.474967305,0.517032695
13.058377,13.023825,13.20288,0.91411659,-742.0,125.005076,197,0.494123,2,-867.005076,-0.481070821,0.510929179
13.060877,13.20878,13.200063,0.914343792,-729.0,125.005076,197,0.494123,2,-854.005076,-0.473857575,0.518142425
13.063377,13.393735,13.199218,0.914411953,-716.0,125.005076,197,0.494123,2,-841.005076,-0.466644329,0.525355671
13.065877,13.080734,13.197386,0.914559634,-738.0,125.005076,197,0.494123,2,-863.005076,-0.478851361,0.513148639
13.068377,13.322599,13.199077,0.914423313,-721.0,125.005076,197,0.494123,2,-846.005076,-0.469418655,0.522581345
13.070877,13.080734,13.197809,0.914525554,-738.0,125.005076,197,0.494123,2,-863.005076,-0.478851361,0.513148639
13.073377,13.279917,13.196964,0.914593714,-724.0,125.005076,197,0.494123,2,-849.005076,-0.47108325,0.52091675
13.075877,13.180326,13.194428,0.914798196,-731.0,125.005076,197,0.494123,2,-856.005076,-0.474967305,0.517032695
13.078377,13.05228,13.193161,0.914900437,-740.0,125.005076,197,0.494123,2,-865.005076,-0.479961091,0.512038909
13.080877,13.137644,13.190485,0.915116187,-734.0,125.005076,197,0.494123,2,-859.005076,-0.4766319,0.5153681
13.083377,13.123416,13.19119,0.915059386,-735.0,125.005076,197,0.494123,2,-860.005076,-0.477186765,0.514813235
13.085877,13.308371,13.191612,0.915025306,-722.0,125.005076,197,0.494123,2,-847.005076,-0.46997352,0.52202648
13.088377,13.066507,13.190767,0.915093466,-739.0,125.005076,197,0.494123,2,-864.005076,-0.479406226,0.512593774
13.090877,13.294144,13.189077,0.915229788,-723.0,125.005076,197,0.494123,2,-848.005076,-0.470528385,0.521471615
13.093377,13.279917,13.189077,0.915229788,-724.0,125.005076,197,0.494123,2,-849.005076,-0.47108325,0.52091675
13.095877,13.351053,13.188091,0.915309308,-719.0,125.005076,197,0.494123,2,-844.005076,-0.468308925,0.523691075
13.098377,13.009598,13.188231,0.915297948,-743.0,125.005076,197,0.494123,2,-868.005076,-0.481625686,0.510374314
13.100877,12.967743,13.186259,0.91545699,-746.0,125.005076,197,0.494123,2,-871.005076,-0.483290281,0.508709719
13.103377,13.194553,13.185837,0.91549107,-730.0,125.005076,197,0.494123,2,-855.005076,-0.47441244,0.51758756
13.105877,13.094962,13.185132,0.915547871,-737.0,125.005076,197,0.494123,2,-862.005076,-0.478296496,0.513703504
13.108377,13.166098,13.183583,0.915672832,-732.0,125.005076,197,0.494123,2,-857.005076,-0.47552217,0.51647783
13.110877,13.251462,13.18316,0.915706912,-726.0,125.005076,197,0.494123,2,-851.005076,-0.47219298,0.51980702
13.113377,13.223007,13.185555,0.91551379,-728.0,125.005076,197,0.494123,2,-853.005076,-0.47330271,0.51869729
13.115877,13.223007,13.185132,0.915547871,-728.0,125.005076,197,0.494123,2,-853.005076,-0.47330271,0.51869729
13.118377,13.038052,13.186259,0.91545699,-741.0,125.005076,197,0.494123,2,-866.005076,-0.480515956,0.511484044
13.120877,13.180326,13.185837,0.91549107,-731.0,125.005076,197,0.494123,2,-856.005076,-0.474967305,0.517032695
13.123377,12.967743,13.185555,0.91551379,-746.0,125.005076,197,0.494123,2,-871.005076,-0.483290281,0.508709719
13.125877,13.265689,13.185555,0.91551379,-725.0,125.005076,197,0.494123,2,-850.005076,-0.471638115,0.520361885
13.128377,13.223007,13.183442,0.915684192,-728.0,125.005076,197,0.494123,2,-853.005076,-0.47330271,0.51869729
13.130877,13.294144,13.184428,0.915604671,-723.0,125.005076,197,0.494123,2,-848.005076,-0.470528385,0.521471615
13.133377,13.009598,13.18471,0.915581951,-743.0,125.005076,197,0.494123,2,-868.005076,-0.481625686,0.510374314
13.135877,13.251462,13.183442,0.915684192,-726.0,125.005076,197,0.494123,2,-851.005076,-0.47219298,0.51980702
13.138377,13.393735,13.18316,0.915706912,-716.0,125.005076,197,0.494123,2,-841.005076,-0.466644329,0.525355671
13.140877,13.237235,13.183301,0.915695552,-727.0,125.005076,197,0.494123,2,-852.005076,-0.472747845,0.519252155
13.143377,13.194553,13.182174,0.915786433,-730.0,125.005076,197,0.494123,2,-855.005076,-0.47441244,0.51758756
13.145877,13.009598,13.181188,0.915865953,-743.0,125.005076,197,0.494123,2,-868.005076,-0.481625686,0.510374314
13.148377,13.223007,13.179357,0.916013635,-728.0,125.005076,197,0.494123,2,-853.005076,-0.47330271,0.51869729
13.150877,13.251462,13.178934,0.916047715,-726.0,125.005076,197,0.494123,2,-851.005076,-0.47219298,0.51980702
13.153377,13.166098,13.177948,0.916127236,-732.0,125.005076,197,0.494123,2,-857.005076,-0.47552217,0.51647783
13.155877,13.05228,13.174442,0.91641001,-740.0,125.005076,197,0.494123,2,-865.005076,-0.479961091,0.512038909
13.158377,13.123416,13.175005,0.91636457,-735.0,125.005076,197,0.494123,2,-860.005076,-0.477186765,0.514813235
13.160877,13.066507,13.174019,0.91644409,-739.0,125.005076,197,0.494123,2,-864.005076,-0.479406226,0.512593774
13.163377,13.265689,13.173738,0.91646681,-725.0,125.005076,197,0.494123,2,-850.005076,-0.471638115,0.520361885
13.165877,13.294144,13.173597,0.916478171,-723.0,125.005076,197,0.494123,2,-848.005076,-0.470528385,0.521471615
13.168377,13.251462,13.172329,0.916580412,-726.0,125.005076,197,0.494123,2,-851.005076,-0.47219298,0.51980702
13.170877,13.166098,13.17092,0.916694013,-732.0,125.005076,197,0.494123,2,-857.005076,-0.47552217,0.51647783
13.173377,13.094962,13.171061,0.916682652,-737.0,125.005076,197,0.494123,2,-862.005076,-0.478296496,0.513703504
13.175877,13.251462,13.169934,0.916773533,-726.0,125.005076,197,0.494123,2,-851.005076,-0.47219298,0.51980702
13.178377,13.166098,13.169653,0.916796253,-732.0,125.005076,197,0.494123,2,-857.005076,-0.47552217,0.51647783
13.180877,13.279917,13.168244,0.916909855,-724.0,125.005076,197,0.494123,2,-849.005076,-0.47108325,0.52091675
13.183377,13.237235,13.167117,0.917000735,-727.0,125.005076,197,0.494123,2,-852.005076,-0.472747845,0.519252155
13.185877,13.109189,13.167117,0.917000735,-736.0,125.005076,197,0.494123,2,-861.005076,-0.47774163,0.51425837
13.188377,13.038052,13.16473,0.917193197,-741.0,125.005076,197,0.494123,2,-866.005076,-0.480515956,0.511484044
13.190877,13.265689,13.161631,0.917443119,-725.0,125.005076,197,0.494123,2,-850.005076,-0.471638115,0.520361885
13.193377,13.180326,13.162758,0.917352238,-731.0,125.005076,197,0.494123,2,-856.005076,-0.474967305,0.517032695
13.195877,13.151871,13.16135,0.917465839,-733.0,125.005076,197,0.494123,2,-858.005076,-0.476077035,0.515922965
13.198377,13.237235,13.163322,0.917306798,-727.0,125.005076,197,0.494123,2,-852.005076,-0.472747845,0.519252155
13.200877,13.080734,13.16304,0.917329518,-738.0,125.005076,197,0.494123,2,-863.005076,-0.478851361,0.513148639
13.203377,13.194553,13.163463,0.917295438,-730.0,125.005076,197,0.494123,2,-855.005076,-0.47441244,0.51758756
13.205877,12.995486,13.165435,0.917136396,-744.0,125.005076,197,0.494123,2,-869.005076,-0.482180551,0.509819449
13.208377,13.180326,13.163615,0.917283133,-731.0,125.005076,197,0.494123,2,-856.005076,-0.474967305,0.517032695
13.210877,13.137644,13.165165,0.917158172,-734.0,125.005076,197,0.494123,2,-859.005076,-0.4766319,0.5153681
13.213377,13.20878,13.164601,0.917203612,-729.0,125.005076,197,0.494123,2,-854.005076,-0.473857575,0.518142425
13.215877,13.094962,13.165869,0.917101371,-737.0,125.005076,197,0.494123,2,-862.005076,-0.478296496,0.513703504
13.218377,13.137644,13.166151,0.917078651,-734.0,125.005076,197,0.494123,2,-859.005076,-0.4766319,0.5153681
13.220877,13.151871,13.165024,0.917169532,-733.0,125.005076,197,0.494123,2,-858.005076,-0.476077035,0.515922965
13.223377,13.20878,13.160817,0.917508823,-729.0,125.005076,197,0.494123,2,-854.005076,-0.473857575,0.518142425
13.225877,13.009598,13.163211,0.917315701,-743.0,125.005076,197,0.494123,2,-868.005076,-0.481625686,0.510374314
13.228377,13.080734,13.165598,0.91712324,-738.0,125.005076,197,0.494123,2,-863.005076,-0.478851361,0.513148639
13.230877,13.265689,13.165035,0.91716868,-725.0,125.005076,197,0.494123,2,-850.005076,-0.471638115,0.520361885
13.233377,13.066507,13.164189,0.917236841,-739.0,125.005076,197,0.494123,2,-864.005076,-0.479406226,0.512593774
13.235877,13.194553,13.164612,0.91720276,-730.0,125.005076,197,0.494123,2,-855.005076,-0.47441244,0.51758756
13.238377,13.336826,13.163908,0.917259561,-720.0,125.005076,197,0.494123,2,-845.005076,-0.46886379,0.52313621
13.240877,13.294144,13.162922,0.917339082,-723.0,125.005076,197,0.494123,2,-848.005076,-0.470528385,0.521471615
13.243377,13.279917,13.163908,0.917259561,-724.0,125.005076,197,0.494123,2,-849.005076,-0.47108325,0.52091675
13.245877,13.151871,13.163626,0.917282281,-733.0,125.005076,197,0.494123,2,-858.005076,-0.476077035,0.515922965
13.248377,13.066507,13.163626,0.917282281,-739.0,125.005076,197,0.494123,2,-864.005076,-0.479406226,0.512593774
13.250877,13.20878,13.166153,0.91707846,-729.0,125.005076,197,0.494123,2,-854.005076,-0.473857575,0.518142425
13.253377,13.109189,13.16404,0.917248861,-736.0,125.005076,197,0.494123,2,-861.005076,-0.47774163,0.51425837
13.255877,13.20878,13.16404,0.917248861,-729.0,125.005076,197,0.494123,2,-854.005076,-0.473857575,0.518142425
13.258377,13.194553,13.162632,0.917362462,-730.0,125.005076,197,0.494123,2,-855.005076,-0.47441244,0.51758756
13.260877,13.123416,13.163759,0.917271581,-735.0,125.005076,197,0.494123,2,-860.005076,-0.477186765,0.514813235
13.263377,13.251462,13.161786,0.917430623,-726.0,125.005076,197,0.494123,2,-851.005076,-0.47219298,0.51980702
13.265877,13.223007,13.158124,0.917725986,-728.0,125.005076,197,0.494123,2,-853.005076,-0.47330271,0.51869729
13.268377,13.166098,13.154906,0.917985472,-732.0,125.005076,197,0.494123,2,-857.005076,-0.47552217,0.51647783
13.270877,13.009598,13.154906,0.917985472,-743.0,125.005076,197,0.494123,2,-868.005076,-0.481625686,0.510374314
13.273377,13.123416,13.156033,0.917894591,-735.0,125.005076,197,0.494123,2,-860.005076,-0.477186765,0.514813235
13.275877,13.137644,13.156315,0.91787187,-734.0,125.005076,197,0.494123,2,-859.005076,-0.4766319,0.5153681
13.278377,13.20878,13.154765,0.917996832,-729.0,125.005076,197,0.494123,2,-854.005076,-0.473857575,0.518142425
13.280877,12.94,13.155188,0.917962751,-748.0,125.005076,197,0.494123,2,-873.005076,-0.484400011,0.507599989
13.283377,13.166098,13.156597,0.91784915,-732.0,125.005076,197,0.494123,2,-857.005076,-0.47552217,0.51647783
13.285877,13.094962,13.156174,0.917883231,-737.0,125.005076,197,0.494123,2,-862.005076,-0.478296496,0.513703504
13.288377,13.151871,13.157442,0.91778099,-733.0,125.005076,197,0.494123,2,-858.005076,-0.476077035,0.515922965
13.290877,13.265689,13.15547,0.917940031,-725.0,125.005076,197,0.494123,2,-850.005076,-0.471638115,0.520361885
13.293377,13.137644,13.154906,0.917985472,-734.0,125.005076,197,0.494123,2,-859.005076,-0.4766319,0.5153681
13.295877,13.109189,13.154625,0.918008192,-736.0,125.005076,197,0.494123,2,-861.005076,-0.47774163,0.51425837
13.298377,13.294144,13.154061,0.918053632,-723.0,125.005076,197,0.494123,2,-848.005076,-0.470528385,0.521471615
13.300877,13.066507,13.15716,0.91780371,-739.0,125.005076,197,0.494123,2,-864.005076,-0.479406226,0.512593774
13.303377,13.137644,13.154351,0.918030252,-734.0,125.005076,197,0.494123,2,-859.005076,-0.4766319,0.5153681
13.305877,13.094962,13.154069,0.918052972,-737.0,125.005076,197,0.494123,2,-862.005076,-0.478296496,0.513703504
13.308377,13.066507,13.15252,0.918177933,-739.0,125.005076,197,0.494123,2,-864.005076,-0.479406226,0.512593774
13.310877,13.023825,13.152802,0.918155213,-742.0,125.005076,197,0.494123,2,-867.005076,-0.481070821,0.510929179
13.313377,12.967743,13.152942,0.918143853,-746.0,125.005076,197,0.494123,2,-871.005076,-0.483290281,0.508709719
13.315877,13.080734,13.152384,0.918188917,-738.0,125.005076,197,0.494123,2,-863.005076,-0.478851361,0.513148639
13.318377,13.194553,13.150271,0.918359318,-730.0,125.005076,197,0.494123,2,-855.005076,-0.47441244,0.51758756
13.320877,13.180326,13.149848,0.918393398,-731.0,125.005076,197,0.494123,2,-856.005076,-0.474967305,0.517032695
13.323377,13.279917,13.149425,0.918427479,-724.0,125.005076,197,0.494123,2,-849.005076,-0.47108325,0.52091675
13.325877,13.251462,13.14858,0.918495639,-726.0,125.005076,197,0.494123,2,-851.005076,-0.47219298,0.51980702
13.328377,13.223007,13.14858,0.918495639,-728.0,125.005076,197,0.494123,2,-853.005076,-0.47330271,0.51869729
13.330877,13.251462,13.14858,0.918495639,-726.0,125.005076,197,0.494123,2,-851.005076,-0.47219298,0.51980702
13.333377,12.953871,13.148443,0.918506715,-747.0,125.005076,197,0.494123,2,-872.005076,-0.483845146,0.508154854
13.335877,13.279917,13.146064,0.918698609,-724.0,125.005076,197,0.494123,2,-849.005076,-0.47108325,0.52091675
13.338377,13.251462,13.146627,0.918653168,-726.0,125.005076,197,0.494123,2,-851.005076,-0.47219298,0.51980702
13.340877,13.194553,13.14719,0.918607728,-730.0,125.005076,197,0.494123,2,-855.005076,-0.47441244,0.51758756
13.343377,13.322599,13.149444,0.918425966,-721.0,125.005076,197,0.494123,2,-846.005076,-0.469418655,0.522581345
13.345877,13.166098,13.149163,0.918448686,-732.0,125.005076,197,0.494123,2,-857.005076,-0.47552217,0.51647783
13.348377,12.926128,13.148599,0.918494127,-749.0,125.005076,197,0.494123,2,-874.005076,-0.484954876,0.507045124
13.350877,13.251462,13.147895,0.918550927,-726.0,125.005076,197,0.494123,2,-851.005076,-0.47219298,0.51980702
13.353377,13.20878,13.148458,0.918505487,-729.0,125.005076,197,0.494123,2,-854.005076,-0.473857575,0.518142425
13.355877,13.137644,13.150008,0.918380526,-734.0,125.005076,197,0.494123,2,-859.005076,-0.4766319,0.5153681
13.358377,13.009598,13.148599,0.918494127,-743.0,125.005076,197,0.494123,2,-868.005076,-0.481625686,0.510374314
13.360877,13.20878,13.150712,0.918323725,-729.0,125.005076,197,0.494123,2,-854.005076,-0.473857575,0.518142425
13.363377,13.180326,13.149867,0.918391886,-731.0,125.005076,197,0.494123,2,-856.005076,-0.474967305,0.517032695
13.365877,13.123416,13.147331,0.918596368,-735.0,125.005076,197,0.494123,2,-860.005076,-0.477186765,0.514813235
13.368377,13.322599,13.146627,0.918653168,-721.0,125.005076,197,0.494123,2,-846.005076,-0.469418655,0.522581345
13.370877,13.009598,13.144937,0.91878949,-743.0,125.005076,197,0.494123,2,-868.005076,-0.481625686,0.510374314
13.373377,13.180326,13.144796,0.91880085,-731.0,125.005076,197,0.494123,2,-856.005076,-0.474967305,0.517032695
13.375877,13.223007,13.144796,0.91880085,-728.0,125.005076,197,0.494123,2,-853.005076,-0.47330271,0.51869729
13.378377,13.05228,13.144091,0.91885765,-740.0,125.005076,197,0.494123,2,-865.005076,-0.479961091,0.512038909
13.380877,13.223007,13.144373,0.91883493,-728.0,125.005076,197,0.494123,2,-853.005076,-0.47330271,0.51869729
13.383377,13.151871,13.143105,0.918937171,-733.0,125.005076,197,0.494123,2,-858.005076,-0.476077035,0.515922965
13.385877,13.123416,13.141415,0.919073492,-735.0,125.005076,197,0.494123,2,-860.005076,-0.477186765,0.514813235
13.388377,13.05228,13.139736,0.919208869,-740.0,125.005076,197,0.494123,2,-865.005076,-0.479961091,0.512038909
13.390877,13.023825,13.138891,0.91927703,-742.0,125.005076,197,0.494123,2,-867.005076,-0.481070821,0.510929179
13.393377,12.912256,13.13875,0.91928839,-750.0,125.005076,197,0.494123,2,-875.005076,-0.485509741,0.506490259
13.395877,13.194553,13.138891,0.91927703,-730.0,125.005076,197,0.494123,2,-855.005076,-0.47441244,0.51758756
13.398377,13.123416,13.139877,0.919197509,-735.0,125.005076,197,0.494123,2,-860.005076,-0.477186765,0.514813235
13.400877,13.251462,13.140863,0.919117988,-726.0,125.005076,197,0.494123,2,-851.005076,-0.47219298,0.51980702
13.403377,13.094962,13.142835,0.918958947,-737.0,125.005076,197,0.494123,2,-862.005076,-0.478296496,0.513703504
13.405877,13.20878,13.141568,0.919061188,-729.0,125.005076,197,0.494123,2,-854.005076,-0.473857575,0.518142425
13.408377,13.194553,13.143524,0.918903375,-730.0,125.005076,197,0.494123,2,-855.005076,-0.47441244,0.51758756
13.410877,13.080734,13.143524,0.918903375,-738.0,125.005076,197,0.494123,2,-863.005076,-0.478851361,0.513148639
13.413377,13.194553,13.143947,0.918869294,-730.0,125.005076,197,0.494123,2,-855.005076,-0.47441244,0.51758756
13.415877,13.066507,13.143243,0.918926095,-739.0,125.005076,197,0.494123,2,-864.005076,-0.479406226,0.512593774
13.418377,13.237235,13.142538,0.918982895,-727.0,125.005076,197,0.494123,2,-852.005076,-0.472747845,0.519252155
13.420877,13.223007,13.14282,0.918960175,-728.0,125.005076,197,0.494123,2,-853.005076,-0.47330271,0.51869729
13.423377,13.109189,13.143524,0.918903375,-736.0,125.005076,197,0.494123,2,-861.005076,-0.47774163,0.51425837
13.425877,13.407962,13.141271,0.919085136,-715.0,125.005076,197,0.494123,2,-840.005076,-0.466089464,0.525910536
13.428377,12.967743,13.142398,0.918994255,-746.0,125.005076,197,0.494123,2,-871.005076,-0.483290281,0.508709719
13.430877,13.137644,13.140578,0.919140992,-734.0,125.005076,197,0.494123,2,-859.005076,-0.4766319,0.5153681
13.433377,13.123416,13.14086,0.919118272,-735.0,125.005076,197,0.494123,2,-860.005076,-0.477186765,0.514813235
13.435877,13.265689,13.140719,0.919129632,-725.0,125.005076,197,0.494123,2,-850.005076,-0.471638115,0.520361885
13.438377,13.123416,13.141282,0.919084192,-735.0,125.005076,197,0.494123,2,-860.005076,-0.477186765,0.514813235
13.440877,12.981615,13.143105,0.918937171,-745.0,125.005076,197,0.494123,2,-870.005076,-0.482735416,0.509264584
13.443377,13.05228,13.144232,0.91884629,-740.0,125.005076,197,0.494123,2,-865.005076,-0.479961091,0.512038909
13.445877,13.137644,13.143387,0.918914451,-734.0,125.005076,197,0.494123,2,-859.005076,-0.4766319,0.5153681
13.448377,13.109189,13.142119,0.919016692,-736.0,125.005076,197,0.494123,2,-861.005076,-0.47774163,0.51425837
13.450877,13.151871,13.139028,0.919265954,-733.0,125.005076,197,0.494123,2,-858.005076,-0.476077035,0.515922965
13.453377,13.080734,13.13931,0.919243233,-738.0,125.005076,197,0.494123,2,-863.005076,-0.478851361,0.513148639
13.455877,13.194553,13.136645,0.919458131,-730.0,125.005076,197,0.494123,2,-855.005076,-0.47441244,0.51758756
13.458377,12.981615,13.136082,0.919503571,-745.0,125.005076,197,0.494123,2,-870.005076,-0.482735416,0.509264584
13.460877,12.94,13.135807,0.919525723,-748.0,125.005076,197,0.494123,2,-873.005076,-0.484400011,0.507599989
13.463377,13.194553,13.13454,0.919627964,-730.0,125.005076,197,0.494123,2,-855.005076,-0.47441244,0.51758756
13.465877,13.265689,13.133835,0.919684765,-725.0,125.005076,197,0.494123,2,-850.005076,-0.471638115,0.520361885
13.468377,13.322599,13.133413,0.919718845,-721.0,125.005076,197,0.494123,2,-846.005076,-0.469418655,0.522581345
13.470877,13.109189,13.130454,0.919957407,-736.0,125.005076,197,0.494123,2,-861.005076,-0.47774163,0.51425837
13.473377,13.094962,13.129046,0.920071008,-737.0,125.005076,197,0.494123,2,-862.005076,-0.478296496,0.513703504
13.475877,13.137644,13.130295,0.91997028,-734.0,125.005076,197,0.494123,2,-859.005076,-0.4766319,0.5153681
13.478377,13.066507,13.129591,0.92002708,-739.0,125.005076,197,0.494123,2,-864.005076,-0.479406226,0.512593774
13.480877,13.237235,13.129168,0.920061161,-727.0,125.005076,197,0.494123,2,-852.005076,-0.472747845,0.519252155
13.483377,13.123416,13.130436,0.91995892,-735.0,125.005076,197,0.494123,2,-860.005076,-0.477186765,0.514813235
13.485877,13.279917,13.132549,0.919788518,-724.0,125.005076,197,0.494123,2,-849.005076,-0.47108325,0.52091675
13.488377,13.109189,13.132549,0.919788518,-736.0,125.005076,197,0.494123,2,-861.005076,-0.47774163,0.51425837
13.490877,13.080734,13.131985,0.919833959,-738.0,125.005076,197,0.494123,2,-863.005076,-0.478851361,0.513148639
13.493377,13.223007,13.133394,0.919720358,-728.0,125.005076,197,0.494123,2,-853.005076,-0.47330271,0.51869729
13.495877,13.109189,13.130577,0.91994756,-736.0,125.005076,197,0.494123,2,-861.005076,-0.47774163,0.51425837
13.498377,13.137644,13.131844,0.919845319,-734.0,125.005076,197,0.494123,2,-859.005076,-0.4766319,0.5153681
